name,deliver_time,discount,deliver_way,category,sub_category,maker,profit,sell_count
"Sauder 柜, 黑色",3.8333333333333335,0.20000000000000004,3.5,3,13,23,-0.07999999999999999,3.6666666666666665
"Fiskars 开信刀, 蓝色",3.7142857142857144,0.1142857142857143,3.142857142857143,1,1,1,0.07142857142857142,3.2857142857142856
"惠普 复印机, 数字化",5.25,0.1,3.75,2,9,12,0.3825,4.25
"Novimex 折叠椅, 红色",4.181818181818182,0.17272727272727273,3.090909090909091,3,6,16,-0.2227272727272727,3.4545454545454546
"Ames 搭扣信封, 回收",4.25,0.0,3.5,1,2,39,0.14,6.25
"Stockwell 图钉, 混合尺寸",4.363636363636363,0.07272727272727274,3.5454545454545454,1,8,10,0.051818181818181826,4.909090909090909
"Avery 可去除的标签, 耐用",4.2,0.0,4.0,1,12,19,0.07,2.8
"Advantus 分层置放架, 优质",4.428571428571429,0.05714285714285715,3.7142857142857144,3,14,33,0.4414285714285714,5.0
"夏普 传真复印机, 红色",3.25,0.0,3.0,2,9,51,0.29,3.5
"KitchenAid 咖啡研磨机, 白色",4.0,0.06666666666666667,3.5,1,4,5,0.08833333333333332,4.5
"Wilson Jones 孔加固材料, 回收",4.0,0.05714285714285715,3.2857142857142856,1,3,29,-0.07428571428571427,3.5714285714285716
"Brother 传真复印机, 数字化",4.75,0.05,3.5,2,9,62,0.0325,2.5
"Acme 尺子, 钢",4.0,0.0,4.0,1,1,18,0.07,4.0
"佳能 无线传真机, 数字化",4.428571428571429,0.2285714285714286,3.5714285714285716,2,9,43,-0.2842857142857143,4.857142857142857
"Avery 装订机盖, 实惠",4.111111111111111,0.0,3.4444444444444446,1,3,19,0.060000000000000005,4.0
"Cameo 马尼拉纸信封, 红色",3.8181818181818183,0.0,3.3636363636363638,1,2,60,0.08999999999999998,4.090909090909091
"摩托罗拉 音频基座, 整包",3.0,0.13333333333333333,3.0,2,11,66,0.38999999999999996,4.333333333333333
"苹果 智能手机, 整包",4.75,0.1,3.75,2,11,63,0.007499999999999993,2.75
"Fiskars 修剪器, 蓝色",4.125,0.1,3.125,1,1,1,0.405,3.875
"Lesro 培训桌, 白色",2.0,0.425,2.0,3,17,36,0.04000000000000001,2.5
"Deflect-O 门挡, 一包多件",5.0,0.13333333333333333,3.6666666666666665,3,14,61,0.09666666666666668,4.666666666666667
"Avery 有色标签, 耐用",3.0,0.0,2.8,1,12,19,0.22000000000000003,5.2
"OIC 橡皮筋, 每包 12 个",4.75,0.1,3.25,1,8,25,0.265,3.5
"Novimex 沙滩椅, 每套两件",3.5,0.2,3.4,3,6,16,0.15999999999999998,5.3
"Novimex 扶手椅, 黑色",3.4285714285714284,0.18571428571428572,3.2857142857142856,3,6,16,0.20428571428571432,4.857142857142857
"贝尔金 闪存驱动器, 耐用",3.5,0.0,3.0,2,10,57,0.31,4.0
"Avery 文件夹标签, 可调",5.0,0.0,3.75,1,12,19,0.5,8.0
"Stanley 荧光笔, 混合尺寸",2.5,0.05,3.0,1,16,47,0.065,3.0
"Fiskars 大剪刀, 锯齿状",4.0,0.16,3.8,1,1,1,0.254,3.0
"Cuisinart 冰箱, 黑色",5.0,0.2,3.0,1,4,54,-0.305,4.0
"BIC 铅笔刀, 蓝色",4.285714285714286,0.4571428571428572,3.142857142857143,1,16,68,-0.8557142857142856,5.0
"StarTech 电话, 多色",4.25,0.1,3.75,2,5,45,0.0675,3.25
"Acco 标签, 透明",3.5,0.0,3.0,1,3,56,0.47,3.0
"Tenex 锁柜, 工业",4.6,0.0,4.0,1,15,28,0.23000000000000004,3.6
"Stanley 画布, 金属",3.6666666666666665,0.3,3.3333333333333335,1,16,47,-0.09166666666666663,3.6666666666666665
"Ames 搭扣信封, 红色",3.0,0.0,3.0,1,2,39,0.26,3.0
"Eldon 门挡, 黑色",4.0,0.13333333333333333,3.3333333333333335,3,14,52,0.13333333333333333,5.333333333333333
"Tenex 分层置放架, 一包多件",4.5,0.2,3.5,3,14,28,-0.175,4.0
"Deflect-O 框架, 黑色",3.6666666666666665,0.26666666666666666,3.0,3,14,61,-0.11000000000000003,5.0
"Eldon 相框, 耐用",4.857142857142857,0.1142857142857143,3.857142857142857,3,14,52,0.022857142857142847,5.0
"Cardinal 订书机, 回收",3.5,0.2,3.3,1,3,3,0.0,4.1
"罗技 鼠标, 回收",4.25,0.2,3.5,2,10,27,0.10500000000000001,2.75
"贝尔金 路由器, 回收",4.333333333333333,0.26666666666666666,3.6666666666666665,2,10,57,0.09,2.7777777777777777
"Hon 沙滩椅, 黑色",2.3333333333333335,0.10000000000000002,3.0,3,6,50,-0.09000000000000001,2.6666666666666665
"佳能 复印机, 每套两件",3.5,0.06666666666666667,2.8333333333333335,2,9,43,0.18833333333333335,2.3333333333333335
"Kleencut 大剪刀, 锯齿状",3.5,0.0,2.5,1,1,4,0.05,2.0
"OIC 按钉, 金属",3.5,0.2,2.5,1,8,25,0.04000000000000001,3.0
"Cameo 商业信封, 红色",3.5,0.0,3.375,1,2,60,0.43,4.875
"爱普生 喷墨打印机, 红色",4.0,0.0,3.5,2,5,11,0.37,5.5
"Cardinal 孔加固材料, 耐用",4.0,0.13333333333333333,3.5,1,3,3,-0.19999999999999998,5.166666666666667
"Stanley 铅笔刀, 混合尺寸",3.8333333333333335,0.10000000000000002,3.1666666666666665,1,16,47,0.0,2.0
"柯尼卡 电话, 多色",4.333333333333333,0.0,3.3333333333333335,2,5,6,0.18000000000000002,2.3333333333333335
"Smead 文件夹标签, 白色",4.333333333333333,0.0,3.6666666666666665,1,12,35,0.11,3.8333333333333335
"OIC 订书钉, 金属",3.875,0.1,3.125,1,8,25,-0.085,3.875
"Fellowes 文件夹, 金属",4.3,0.0,3.4,1,15,30,0.07000000000000002,3.2
"施乐 羊皮纸, 多色",3.5,0.0,3.0,1,7,67,0.06,4.5
"Smead 文件夹标签, 红色",3.6,0.0,3.4,1,12,35,0.12,3.2
"StarTech 卡片打印机, 耐用",4.2,0.16,3.0,2,5,45,0.316,3.0
"柯尼卡 喷墨打印机, 耐用",3.6666666666666665,0.13333333333333333,3.3333333333333335,2,5,6,0.3633333333333333,6.0
"Hamilton Beach 冰箱, 银色",3.6666666666666665,0.13333333333333333,3.6666666666666665,1,4,41,-0.10000000000000002,5.666666666666667
"KitchenAid 烤面包机, 红色",3.0,0.15000000000000002,3.0,1,4,5,-0.07374999999999998,3.875
"Hamilton Beach 烤面包机, 红色",3.75,0.0,3.5,1,4,41,0.07,4.0
"Smead 运输标签, 白色",3.6666666666666665,0.0,3.0,1,12,35,0.02,3.3333333333333335
"SanDisk 键区, 回收",4.7,0.08,3.4,2,10,14,0.32,3.3
"Advantus 门挡, 一包多件",4.2,0.16,3.2,3,14,33,0.24000000000000005,3.4
"Enermax 路由器, 实惠",4.285714285714286,0.0,3.2857142857142856,2,10,58,0.23,4.0
"Fellowes 文件夹, 工业",4.0,0.0,3.25,1,15,30,0.16,3.5
"Kraft 搭扣信封, 回收",3.8333333333333335,0.0,2.6666666666666665,1,2,48,0.41,3.5
"Novimex 文件夹标签, 耐用",5.0,0.0,4.0,1,12,16,0.13,2.5
"GlobeWeis 局间信封, 回收",4.833333333333333,0.0,3.6666666666666665,1,2,2,0.35000000000000003,5.333333333333333
"Novimex 扶手椅, 每套两件",3.4,0.05,3.0,3,6,16,0.10600000000000001,4.2
"Fiskars 美工刀, 锯齿状",3.857142857142857,0.17142857142857146,3.2857142857142856,1,1,1,0.21428571428571427,3.0
"Eldon 文件夹, 蓝色",5.5,0.0,4.0,1,15,52,0.33,3.5
"Bevis 培训桌, 组装",5.0,0.425,4.0,3,17,71,-0.365,5.5
"OIC 回形针, 混合尺寸",4.2,0.16,3.6,1,8,25,-0.244,3.2
"Stanley 荧光笔, 整包",3.25,0.30000000000000004,3.5,1,16,47,-1.0225,6.25
"Brother 传真机, 数字化",4.666666666666667,0.13333333333333333,4.0,2,9,62,-0.04999999999999999,1.6666666666666667
"Sanford 钢笔, 蓝色",4.25,0.05,3.25,1,16,38,-0.03,1.5
"Stockwell 订书钉, 混合尺寸",4.375,0.2,3.375,1,8,10,-0.25,4.5
"Brother 无线传真机, 彩色",5.5,0.0,4.0,2,9,62,0.48,3.75
"Fiskars 剪刀, 工业",3.6,0.16,3.4,1,1,1,0.022000000000000013,2.6
"Brother 传真机, 每套两件",4.0,0.2,4.0,2,9,62,0.15,2.0
"Ibico 订书机, 回收",4.636363636363637,0.18181818181818182,3.5454545454545454,1,3,7,0.19363636363636363,4.181818181818182
"Boston 速写本, 混合尺寸",3.8,0.28,3.6,1,16,34,-0.326,2.4
"Cuisinart 烤面包机, 白色",3.6,0.08,3.0,1,4,54,0.06000000000000001,4.0
"Fellowes 盒, 金属",4.714285714285714,0.0,3.5714285714285716,1,15,30,0.14,4.571428571428571
"Harbour Creations 折叠椅, 黑色",3.7142857142857144,0.21428571428571433,3.4285714285714284,3,6,31,-0.1471428571428571,4.714285714285714
"惠普 复印机, 每套两件",4.875,0.1,4.0,2,9,12,-0.0325,3.0
"Chromcraft 电脑桌, 组装",2.6666666666666665,0.5333333333333333,2.6666666666666665,3,17,64,-0.36000000000000004,3.6666666666666665
"Wilson Jones 标签, 实惠",4.4,0.13333333333333333,3.3333333333333335,1,3,29,0.26666666666666666,3.8666666666666667
"Brother 复印机, 红色",3.2,0.24000000000000005,3.0,2,9,62,0.118,5.4
"Enermax 键区, 实惠",4.0,0.08,3.2,2,10,58,-0.11000000000000001,3.6
"Rubvermaid 门挡, 耐用",3.75,0.2,3.5,3,14,69,-0.12000000000000001,5.0
"爱普生 喷墨打印机, 耐用",4.5,0.2,3.5,2,5,11,0.08,2.0
"Novimex 运输标签, 红色",3.375,0.0,3.0,1,12,16,0.42,4.125
"诺基亚 智能手机, 蓝色",3.6666666666666665,0.13333333333333333,3.6666666666666665,2,11,15,-0.07666666666666666,3.3333333333333335
"Avery 订书机, 实惠",2.3333333333333335,0.26666666666666666,2.6666666666666665,1,3,19,-0.12666666666666668,3.6666666666666665
"罗技 键盘, 耐用",4.5,0.0,3.0,2,10,27,0.22,3.5
"Tenex 灯泡, 优质",4.2,0.16,3.4,3,14,28,-0.078,4.2
"宜家 书架, 白色",3.6666666666666665,0.13333333333333333,3.6666666666666665,3,13,49,-0.19666666666666666,2.6666666666666665
"Harbour Creations 圆形标签, 耐用",3.3333333333333335,0.0,3.3333333333333335,1,12,31,0.03,3.8333333333333335
"Boston 荧光笔, 蓝色",4.0,0.19999999999999998,3.3333333333333335,1,16,34,-0.08666666666666668,4.666666666666667
"Jiffy 局间信封, 回收",4.0,0.0,3.2857142857142856,1,2,13,0.02,3.0
"摩托罗拉 信号增强器, 整包",3.1666666666666665,0.13333333333333333,2.8333333333333335,2,11,66,-0.04,3.1666666666666665
"Advantus 门挡, 黑色",2.75,0.0,2.75,3,14,33,0.17,2.75
"OIC 按钉, 整包",4.25,0.1,3.5,1,8,25,-0.12,3.75
"Bush 书库, 传统",3.3333333333333335,0.13333333333333333,3.1666666666666665,3,13,59,0.34,3.1666666666666665
"Hamilton Beach 搅拌机, 红色",5.0,0.08,3.8,1,4,41,0.10399999999999998,5.0
"Hon 可去除的标签, 可调",5.0,0.0,3.5,1,12,50,0.46,5.5
"SAFCO 摇椅, 黑色",3.5,0.1,3.25,3,6,8,0.04250000000000001,4.0
"BIC 记号笔, 蓝色",4.333333333333333,0.3,3.5,1,16,68,-1.018333333333333,3.5
"Hon 圆形标签, 红色",3.0,0.0,3.0,1,12,50,0.36000000000000004,3.3333333333333335
"Stiletto 剪刀, 工业",4.0,0.24000000000000005,3.6,1,1,53,0.244,2.6
"Lesro 电脑桌, 黑色",5.0,0.6,4.0,3,17,36,-0.83,4.0
"罗技 闪存驱动器, 回收",3.8,0.32,3.4,2,10,27,-0.44399999999999995,2.8
"Brother 无线传真机, 数字化",3.5,0.13333333333333333,3.0,2,9,62,0.22999999999999998,3.1666666666666665
"思科 智能手机, 全尺寸",3.3333333333333335,0.3333333333333333,3.1666666666666665,2,11,40,-0.3066666666666667,4.0
"佳能 墨水, 彩色",4.083333333333333,0.18333333333333332,3.25,2,9,43,-0.18333333333333335,3.5
"Cardinal 装订机盖, 实惠",3.7777777777777777,0.2222222222222222,3.2222222222222223,1,3,3,0.23444444444444443,3.3333333333333335
"BIC 铅笔刀, 整包",3.6,0.32,3.0,1,16,68,-0.404,3.8
"Green Bar 信纸, 回收",5.25,0.0,4.0,1,7,9,0.32,1.75
"Cardinal 装订机, 实惠",3.0,0.08,3.2,1,3,3,0.11599999999999999,3.2
"摩托罗拉 耳机, 混合尺寸",4.0,0.0,3.2,2,11,66,0.4,3.6
"SanDisk 令, 多色",3.0,0.0,3.0,1,7,14,0.43,5.333333333333333
"Office Star 椅垫, 黑色",3.4444444444444446,0.12222222222222223,2.888888888888889,3,6,24,0.26555555555555554,3.111111111111111
"Ibico 孔加固材料, 耐用",3.0,0.08,3.2,1,3,7,0.376,2.8
"摩托罗拉 智能手机, 蓝色",3.0,0.0,3.0,2,11,66,0.46,7.0
"Fellowes 文件车, 单宽度",3.2222222222222223,0.0,2.7777777777777777,1,15,30,0.12000000000000001,4.888888888888889
"Wilson Jones 装订机盖, 透明",4.666666666666667,0.0,4.0,1,3,29,0.16,3.0
"三星 耳机, 全尺寸",4.75,0.1,3.25,2,11,20,0.20750000000000002,4.0
"Elite 修剪器, 钢",3.5,0.0,2.5,1,1,22,0.26,2.5
"Memorex 键盘, 耐用",5.5,0.2,4.0,2,10,17,0.185,3.25
"Enermax 键盘, 耐用",4.2,0.0,3.4,2,10,58,0.3,3.6
"Novimex 凳子, 每套两件",3.75,0.2,3.25,3,6,16,-0.175,4.25
"Smead 文件车, 单宽度",3.25,0.0,2.75,1,15,35,0.33,4.5
"Tenex 文件车, 蓝色",3.5,0.0,3.0,1,15,28,0.08,4.25
"Harbour Creations 扶手椅, 黑色",5.0,0.25,4.0,3,6,31,0.165,2.0
"Advantus 框架, 一包多件",4.285714285714286,0.1142857142857143,3.7142857142857144,3,14,33,0.33428571428571435,3.2857142857142856
"Rubvermaid 相框, 优质",5.0,0.13333333333333333,4.0,3,14,69,0.20666666666666667,3.0
"Hewlett 个人复印机, 每套两件",4.857142857142857,0.1142857142857143,4.0,2,9,21,0.33428571428571424,3.4285714285714284
"Hoover 搅拌机, 银色",4.8,0.08,4.0,1,4,46,0.23000000000000004,3.6
"Brother 传真复印机, 彩色",2.0,0.0,2.25,2,9,62,0.38,3.25
"BIC 钢笔, 整包",3.8,0.2,3.4,1,16,68,-0.686,3.4
"Harbour Creations 折叠椅, 红色",3.5714285714285716,0.05714285714285715,3.2857142857142856,3,6,31,0.36428571428571427,2.5714285714285716
"宜家 柜, 黑色",5.285714285714286,0.1142857142857143,3.7142857142857144,3,13,49,0.35714285714285715,2.4285714285714284
"Dania 书库, 传统",5.8,0.16,3.8,3,13,32,0.11199999999999999,3.4
"Advantus 订书钉, 每包 12 个",6.0,0.4,4.0,1,8,33,-0.47,11.0
"Hon 会议桌, 黑色",5.5,0.325,3.5,3,17,50,-0.125,4.5
"Harbour Creations 椅垫, 黑色",3.0,0.4,2.0,3,6,31,-0.33,3.0
"Tenex 盘, 金属",4.428571428571429,0.0,3.857142857142857,1,15,28,0.39000000000000007,2.4285714285714284
"Hon 扶手椅, 红色",4.0,0.1,3.8,3,6,50,0.354,3.8
"Binney & Smith 铅笔刀, 蓝色",4.0,0.4666666666666666,3.5,1,16,70,-0.82,3.0
"Cardinal 标签, 透明",2.6,0.16,3.0,1,3,3,-0.20199999999999996,4.2
"摩托罗拉 充电器, 全尺寸",3.75,0.2,2.875,2,11,66,-0.255,4.375
"Hamilton Beach 烤面包机, 白色",4.666666666666667,0.0,3.6666666666666665,1,4,41,0.36000000000000004,8.0
"Harbour Creations 有色标签, 耐用",3.3333333333333335,0.0,2.6666666666666665,1,12,31,0.29,3.0
"Advantus 图钉, 每包 12 个",4.5,0.20000000000000004,3.1666666666666665,1,8,33,0.04000000000000001,3.6666666666666665
"Smead 有色标签, 可调",2.8333333333333335,0.0,3.0,1,12,35,0.42,2.3333333333333335
"冲电器 计算器, 耐用",5.0,0.0,4.0,2,5,72,0.03,4.5
"Bush 书架, 黑色",4.0,0.08,3.0,3,13,59,0.15,2.8
"Acme 大剪刀, 蓝色",4.428571428571429,0.1142857142857143,3.4285714285714284,1,1,18,-0.05857142857142857,4.428571428571429
"Bevis 咖啡桌, 黑色",2.5,0.6,2.5,3,17,71,-1.38,3.5
"Bush 柜, 白色",4.0,0.08,3.6,3,13,59,0.196,2.4
"Brother 个人复印机, 数字化",5.0,0.16,3.6,2,9,62,0.13999999999999999,2.6
"Eaton 令, 每包 12 个",5.333333333333333,0.0,3.6666666666666665,1,7,55,0.32,2.8333333333333335
"Tenex 文件夹, 金属",4.333333333333333,0.0,3.7777777777777777,1,15,28,0.09,3.3333333333333335
"Harbour Creations 凳子, 可调",3.8,0.12,3.0,3,6,31,0.246,2.2
"Ames 局间信封, 红色",5.0,0.0,4.0,1,2,39,0.32,2.5
"OIC 夹子, 混合尺寸",4.5,0.06666666666666667,4.0,1,8,25,-4.625929269271485e-18,3.1666666666666665
"Brother 个人复印机, 红色",3.4285714285714284,0.1142857142857143,3.2857142857142856,2,9,62,0.04857142857142858,4.714285714285714
"Fellowes 盒, 单宽度",3.0,0.0,2.75,1,15,30,0.3,5.0
"Sanford 速写本, 混合尺寸",5.0,0.39999999999999997,4.0,1,16,38,-1.3,7.0
"GlobeWeis 商业信封, 红色",4.0,0.0,3.3333333333333335,1,2,2,0.3499999999999999,5.666666666666667
"Ibico 装订机, 耐用",3.142857142857143,0.17142857142857146,2.7142857142857144,1,3,7,0.16571428571428568,2.857142857142857
"Rubvermaid 相框, 一包多件",4.0,0.05714285714285715,3.7142857142857144,3,14,69,0.2,4.142857142857143
"Boston 钢笔, 整包",4.333333333333333,0.4000000000000001,3.6666666666666665,1,16,34,-0.535,3.6666666666666665
"Kraft 商业信封, 银色",4.25,0.0,3.25,1,2,48,0.41,4.25
"Hewlett 墨水, 每套两件",5.0,0.4000000000000001,4.0,2,9,21,-0.07,2.6666666666666665
"KitchenAid 咖啡研磨机, 红色",3.5714285714285716,0.1142857142857143,3.2857142857142856,1,4,5,-0.05857142857142857,3.7142857142857144
"Accos 夹子, 金属",3.6666666666666665,0.17777777777777778,2.888888888888889,1,8,26,0.35333333333333333,3.7777777777777777
"Harbour Creations 摇椅, 黑色",2.5714285714285716,0.1285714285714286,2.4285714285714284,3,6,31,0.21714285714285714,3.857142857142857
"Ibico 打孔机, 回收",4.5,0.06666666666666667,3.3333333333333335,1,3,7,0.08833333333333333,3.8333333333333335
"Fellowes 锁柜, 金属",4.0,0.0,3.3333333333333335,1,15,30,0.01,3.5
"BIC 画布, 整包",4.5,0.1,4.0,1,16,68,-0.09,1.5
"Acco 装订机盖, 耐用",4.6,0.16,3.8,1,3,56,-0.088,3.0
"诺基亚 智能手机, 全尺寸",4.5,0.2,3.75,2,11,15,-0.065,2.5
"冲电器 喷墨打印机, 耐用",5.5,0.0,4.0,2,5,72,0.16,3.5
"佳能 传真复印机, 每套两件",4.571428571428571,0.17142857142857146,3.7142857142857144,2,9,43,-0.23428571428571424,5.142857142857143
"SanDisk 计划信息表, 每包 12 个",4.666666666666667,0.0,3.8333333333333335,1,7,14,0.049999999999999996,2.6666666666666665
"Rogers 锁柜, 单宽度",4.0,0.0,3.3333333333333335,1,15,42,0.22,3.4444444444444446
"Ames 外皮和封条, 每套 50 个",4.0,0.0,4.0,1,2,39,0.15,3.6
"罗技 鼠标, 实惠",4.8,0.08,3.8,2,10,27,0.196,4.0
"OIC 按钉, 每包 12 个",4.857142857142857,0.05714285714285715,3.7142857142857144,1,8,25,-0.07428571428571427,3.7142857142857144
"Chromcraft 会议桌, 长方形",1.5,0.6,2.5,3,17,64,-0.45,2.5
"柯尼卡 卡片打印机, 耐用",4.428571428571429,0.05714285714285715,3.4285714285714284,2,5,6,-0.029999999999999995,3.857142857142857
"Breville 冰箱, 红色",3.6666666666666665,0.13333333333333333,3.6666666666666665,1,4,37,0.21666666666666665,2.3333333333333335
"Wilson Jones 孔加固材料, 透明",4.625,0.05,3.75,1,3,29,0.35000000000000003,5.125
"Deflect-O 分层置放架, 一包多件",4.666666666666667,0.0,3.6666666666666665,3,14,61,0.33,4.333333333333333
"Harbour Creations 折叠椅, 每套两件",7.0,0.2,4.0,3,6,31,-0.255,2.5
"Hon 木桌, 长方形",7.0,0.25,4.0,3,17,50,0.29,5.0
"Dania 墙角架, 白色",4.8,0.0,3.8,3,13,32,0.31,3.6
"Smead 文件夹标签, 可调",3.0,0.0,3.0,1,12,35,0.47,4.5
"BIC 钢笔, 金属",4.0,0.5142857142857142,3.5714285714285716,1,16,68,-0.7514285714285716,4.0
"StarTech 打印机, 多色",4.0,0.1,3.5,2,5,45,0.18249999999999997,3.5
"Hewlett 无线传真机, 红色",4.0,0.0,4.0,2,9,21,0.22,3.0
"Advantus 闹钟, 耐用",3.6666666666666665,0.3333333333333333,3.1666666666666665,3,14,33,-0.02666666666666667,5.333333333333333
"Cameo 局间信封, 红色",4.714285714285714,0.0,3.857142857142857,1,2,60,0.11,3.7142857142857144
"Safco 墙角架, 金属",4.5,0.30000000000000004,3.0,3,13,8,0.235,8.0
"SanDisk 信纸, 多色",4.3,0.0,3.6,1,7,14,0.27,3.2
"Safco 书架, 白色",3.5,0.0,3.0,3,13,8,0.41,3.5
"Novimex 合法证物标签, 红色",6.0,0.0,4.0,1,12,16,0.02,3.0
"思科 音频基座, 混合尺寸",4.6,0.16,3.8,2,11,40,-0.15400000000000003,5.4
"Jiffy 搭扣信封, 回收",4.0,0.0,4.0,1,2,13,0.11,3.25
"Breville 搅拌机, 银色",3.8333333333333335,0.20000000000000004,3.0,1,4,37,0.295,5.0
"施乐 令, 回收",3.1666666666666665,0.0,3.0,1,7,67,0.08999999999999998,3.0
"摩托罗拉 办公室电话机, 全尺寸",4.5,0.0,3.5,2,11,66,0.46,4.5
"KitchenAid 烤面包机, 黑色",1.6,0.24000000000000005,2.0,1,4,5,0.092,3.8
"Cardinal 标签, 耐用",3.4,0.08,3.0,1,3,3,0.34199999999999997,5.4
"Enermax 信纸, 回收",2.8333333333333335,0.0,3.0,1,7,58,0.13,4.5
"Enermax 备忘录便条, 回收",3.4285714285714284,0.0,3.142857142857143,1,7,58,0.21,4.0
"Boston 记号笔, 金属",4.0,0.1,3.5,1,16,34,0.28,5.5
"GlobeWeis 外皮和封条, 红色",4.333333333333333,0.0,3.3333333333333335,1,2,2,0.49,3.3333333333333335
"Stanley 记号笔, 蓝色",4.4,0.24000000000000005,3.4,1,16,47,-0.40800000000000003,3.6
"Harbour Creations 运输标签, 白色",3.5,0.0,3.25,1,12,31,0.11,3.0
"Cardinal 标签, 实惠",3.5,0.13333333333333333,3.3333333333333335,1,3,3,0.09333333333333334,2.5
"SAFCO 椅垫, 每套两件",3.0,0.225,3.25,3,6,8,-0.16999999999999998,6.25
"BIC 速写本, 金属",5.0,0.13333333333333333,3.6666666666666665,1,16,68,-0.08333333333333333,4.333333333333333
"Hoover 咖啡研磨机, 黑色",3.2,0.0,2.6,1,4,46,0.29,3.6
"Dania 墙角架, 传统",3.6666666666666665,0.13333333333333333,3.1666666666666665,3,13,32,-0.013333333333333327,3.5
"施乐 笔记本, 优质",2.8,0.0,2.4,1,7,67,0.24,2.6
"GlobeWeis 邮寄品, 回收",4.5,0.0,3.8333333333333335,1,2,2,0.39999999999999997,3.0
"Breville 冰箱, 白色",3.3333333333333335,0.26666666666666666,3.6666666666666665,1,4,37,-0.2833333333333333,3.0
"Accos 按钉, 每包 12 个",2.0,0.0,2.3333333333333335,1,8,26,0.0,3.0
"Rubvermaid 相框, 耐用",3.4,0.08,3.0,3,14,69,-0.007999999999999997,4.8
"惠普 个人复印机, 数字化",5.0,0.08,3.8,2,9,12,0.29799999999999993,2.4
"Boston 记号笔, 整包",3.6666666666666665,0.26666666666666666,3.3333333333333335,1,16,34,-0.49333333333333346,3.3333333333333335
"Accos 回形针, 整包",4.111111111111111,0.044444444444444446,3.2222222222222223,1,8,26,0.32333333333333336,4.222222222222222
"Ames 局间信封, 每套 50 个",4.5,0.0,3.5,1,2,39,0.09,3.5
"Eldon 灯泡, 黑色",3.75,0.1,3.25,3,14,52,0.34750000000000003,2.625
"Ibico 打孔机, 耐用",3.857142857142857,0.05714285714285715,3.142857142857143,1,3,7,-0.05142857142857143,4.285714285714286
"Hoover 冰箱, 白色",5.0,0.1,3.5,1,4,46,0.4175,3.0
"罗技 路由器, 回收",3.0,0.4,3.0,2,10,27,-0.22,2.5
"SanDisk 路由器, 回收",4.75,0.1,4.0,2,10,14,0.1375,3.0
"苹果 办公室电话机, 整包",4.5,0.1,3.75,2,11,63,0.09,2.25
"Tenex 门挡, 优质",3.3333333333333335,0.06666666666666667,3.3333333333333335,3,14,28,0.16666666666666666,4.0
"SAFCO 摇椅, 每套两件",3.0,0.125,3.0,3,6,8,0.08,3.5
"KitchenAid 烤面包机, 白色",3.25,0.30000000000000004,2.75,1,4,5,-0.4675,2.75
"Sanford 铅笔刀, 混合尺寸",3.0,0.2,2.75,1,16,38,-0.18,3.5
"Barricks 会议桌, 长方形",5.0,0.25,4.0,3,17,65,-0.03,6.0
"StarTech 电话, 白色",5.0,0.0,4.0,2,5,45,0.20000000000000004,5.0
"Hon 沙滩椅, 红色",3.4,0.08,3.4,3,6,50,-0.076,4.8
"Kraft 马尼拉纸信封, 红色",5.0,0.0,3.6666666666666665,1,2,48,0.049999999999999996,4.833333333333333
"松下 喷墨打印机, 红色",3.6,0.24000000000000005,3.0,2,5,44,0.144,3.8
"Memorex 路由器, 实惠",5.0,0.05714285714285715,4.0,2,10,17,0.2985714285714285,6.142857142857143
"思科 信号增强器, 全尺寸",4.0,0.0,4.0,2,11,40,0.22,1.0
"Tenex 锁柜, 单宽度",2.7142857142857144,0.0,3.0,1,15,28,0.42,3.2857142857142856
"Kraft 邮寄品, 回收",3.0,0.0,3.0,1,2,48,0.35,4.0
"Rubvermaid 门挡, 一包多件",4.5,0.06666666666666667,4.0,3,14,69,0.30000000000000004,3.5
"Enermax 计划信息表, 回收",4.0,0.0,3.5,1,7,58,0.43,3.5
"罗技 路由器, 可编程",4.5,0.2,4.0,2,10,27,-0.095,4.0
"Eldon 搁板, 单宽度",3.2,0.0,3.4,1,15,52,0.44000000000000006,3.6
"夏普 墨水, 红色",1.5714285714285714,0.1142857142857143,2.0,2,9,51,-0.07142857142857144,2.7142857142857144
"Acme 剪刀, 钢",4.0,0.30000000000000004,3.0,1,1,18,0.05500000000000001,3.75
"Smead 文件夹, 蓝色",3.625,0.0,3.0,1,15,35,0.41,3.25
"Hon 沙滩椅, 每套两件",4.333333333333333,0.0,3.0,3,6,50,0.22,3.6666666666666665
"Avery 孔加固材料, 回收",4.0,0.15000000000000002,3.5,1,3,19,-0.07374999999999998,3.375
"Deflect-O 相框, 耐用",3.5,0.13333333333333333,3.1666666666666665,3,14,61,0.10666666666666669,3.8333333333333335
"Avery 订书机, 透明",4.166666666666667,0.06666666666666667,3.5,1,3,19,0.3216666666666667,3.5
"Fellowes 文件夹, 单宽度",3.888888888888889,0.0,3.0,1,15,30,0.35,3.888888888888889
"Kraft 商业信封, 回收",4.2,0.0,3.4,1,2,48,0.31999999999999995,4.2
"Enermax 羊皮纸, 每包 12 个",2.8,0.0,2.4,1,7,58,0.38,3.4
"Kleencut 尺子, 蓝色",3.75,0.30000000000000004,3.25,1,1,4,-0.25,3.5
"SanDisk 鼠标, 耐用",4.0,0.13333333333333333,3.6666666666666665,2,10,14,0.3033333333333333,3.3333333333333335
"Deflect-O 灯泡, 黑色",4.0,0.1,3.5,3,14,61,0.10250000000000001,2.5
