maker,deliver_time,discount,category,sub_category,price,deliver_way,main_user,area_div,province_div,city_div,profit_money,profit
5,3.571428571428572,0.1142857142857143,1,4,1,3.2857142857142856,110,0,1,2,-72.85714285714286,-0.0585714285714285
26,3.6666666666666665,0.1777777777777777,1,8,1,2.888888888888889,101,0,0,2,95.11111111111111,0.3533333333333333
31,2.571428571428572,0.1285714285714286,3,6,4,2.4285714285714284,101,0,0,2,602.2857142857143,0.2171428571428571
7,4.5,0.0666666666666666,1,3,1,3.333333333333333,1,0,0,2,79.66666666666667,0.0883333333333333
30,4.0,0.0,1,15,4,3.333333333333333,100,0,1,0,33.5,0.01
68,4.5,0.1,1,16,1,4.0,1,1,2,1,-39.5,-0.09
56,4.6,0.16,1,3,1,3.8,100,0,1,0,1.2,-0.088
15,4.5,0.2,2,11,4,3.75,100,2,1,0,-0.25,-0.065
72,5.5,0.0,2,5,0,4.0,100,0,0,0,821.0,0.16
43,4.571428571428571,0.1714285714285714,2,9,4,3.7142857142857135,1,0,0,2,-887.7142857142857,-0.2342857142857142
14,4.666666666666667,0.0,1,7,1,3.8333333333333335,100,2,1,0,17.0,0.0499999999999999
42,4.0,0.0,1,15,4,3.333333333333333,100,0,0,0,748.4444444444445,0.22
39,4.0,0.0,1,2,1,4.0,101,0,1,2,46.8,0.15
27,4.8,0.08,2,10,1,3.8,1,0,0,2,125.8,0.196
25,4.857142857142857,0.0571428571428571,1,8,1,3.7142857142857135,100,0,1,2,-6.714285714285714,-0.0742857142857142
64,1.5,0.6,3,17,3,2.5,11,2,1,0,-1827.5,-0.45
6,4.428571428571429,0.0571428571428571,2,5,4,3.4285714285714284,110,0,0,2,-44.71428571428572,-0.0299999999999999
37,3.6666666666666665,0.1333333333333333,1,4,2,3.6666666666666665,110,1,1,0,1389.3333333333333,0.2166666666666666
29,4.625,0.05,1,3,1,3.75,100,0,0,2,33.375,0.35
61,4.666666666666667,0.0,3,14,1,3.6666666666666665,100,0,0,2,169.0,0.33
31,7.0,0.2,3,6,4,4.0,1,2,1,0,-117.0,-0.255
50,7.0,0.25,3,17,2,4.0,1,0,0,2,2715.0,0.29
32,4.8,0.0,3,13,4,3.8,1,2,1,2,648.8,0.31
35,3.0,0.0,1,12,1,3.0,1,2,0,2,67.0,0.47
68,4.0,0.5142857142857142,1,16,1,3.571428571428572,10,0,0,2,-10.285714285714286,-0.7514285714285716
45,4.0,0.1,2,5,0,3.5,101,0,1,0,657.25,0.1824999999999999
21,4.0,0.0,2,9,0,4.0,110,2,1,0,1165.0,0.22
33,3.6666666666666665,0.3333333333333333,3,14,1,3.1666666666666665,100,0,0,2,108.0,-0.0266666666666666
60,4.714285714285714,0.0,1,2,1,3.857142857142857,100,0,0,2,96.57142857142856,0.11
8,4.5,0.3,3,13,4,3.0,100,0,0,2,1194.75,0.235
14,4.3,0.0,1,7,1,3.6,100,0,1,0,200.6,0.27
8,3.5,0.0,3,13,4,3.0,100,2,1,0,1014.5,0.41
16,6.0,0.0,1,12,1,4.0,1,2,1,0,3.0,0.02
40,4.6,0.16,2,11,4,3.8,101,0,0,2,73.8,-0.154
13,4.0,0.0,1,2,1,4.0,1,0,0,0,12.0,0.11
37,3.8333333333333335,0.2,1,4,4,3.0,10,0,0,2,516.5,0.295
67,3.1666666666666665,0.0,1,7,1,3.0,100,2,0,0,33.0,0.0899999999999999
66,4.5,0.0,2,11,1,3.5,10,2,0,2,705.5,0.46
5,1.6,0.24,1,4,1,2.0,100,0,0,2,240.8,0.092
3,3.4,0.08,1,3,1,3.0,100,0,0,2,82.4,0.3419999999999999
58,2.833333333333333,0.0,1,7,1,3.0,110,0,0,2,127.83333333333331,0.13
58,3.4285714285714284,0.0,1,7,1,3.142857142857143,100,0,0,2,60.285714285714285,0.21
34,4.0,0.1,1,16,1,3.5,1,0,0,2,151.75,0.28
2,4.333333333333333,0.0,1,2,1,3.333333333333333,100,2,1,0,190.0,0.49
47,4.4,0.24,1,16,1,3.4,101,0,0,2,-27.4,-0.408
31,3.5,0.0,1,12,1,3.25,1,2,1,0,17.75,0.11
3,3.5,0.1333333333333333,1,3,1,3.333333333333333,100,2,1,0,5.833333333333333,0.0933333333333333
8,3.0,0.225,3,6,1,3.25,1,0,0,2,-181.75,-0.1699999999999999
68,5.0,0.1333333333333333,1,16,1,3.6666666666666665,101,2,0,2,-85.0,-0.0833333333333333
46,3.2,0.0,1,4,1,2.6,110,0,1,2,332.2,0.29
32,3.6666666666666665,0.1333333333333333,3,13,4,3.1666666666666665,10,0,0,0,34.666666666666664,-0.0133333333333333
67,2.8,0.0,1,7,1,2.4,110,0,1,0,76.4,0.24
2,4.5,0.0,1,2,1,3.8333333333333335,101,2,1,0,209.0,0.3999999999999999
37,3.333333333333333,0.2666666666666666,1,4,2,3.6666666666666665,1,2,1,0,-1779.0,-0.2833333333333333
26,2.0,0.0,1,8,1,2.333333333333333,100,2,0,2,0.0,0.0
69,3.4,0.08,3,14,1,3.0,100,0,0,2,28.6,-0.0079999999999999
12,5.0,0.08,2,9,4,3.8,100,2,1,0,296.0,0.2979999999999999
34,3.6666666666666665,0.2666666666666666,1,16,1,3.333333333333333,1,0,1,0,49.66666666666666,-0.4933333333333334
26,4.111111111111111,0.0444444444444444,1,8,1,3.2222222222222223,10,0,0,2,99.44444444444444,0.3233333333333333
39,4.5,0.0,1,2,1,3.5,100,0,0,0,66.5,0.09
52,3.75,0.1,3,14,1,3.25,100,2,1,0,117.875,0.3475
7,3.857142857142857,0.0571428571428571,1,3,1,3.142857142857143,100,0,0,2,-34.285714285714285,-0.0514285714285714
46,5.0,0.1,1,4,2,3.5,100,2,0,0,3181.25,0.4175
27,3.0,0.4,2,10,0,3.0,101,2,1,0,-371.5,-0.22
14,4.75,0.1,2,10,0,4.0,1,2,1,0,332.0,0.1375
63,4.5,0.1,2,11,1,3.75,10,1,1,0,89.75,0.09
28,3.333333333333333,0.0666666666666666,3,14,1,3.333333333333333,100,0,0,2,171.83333333333334,0.1666666666666666
8,3.0,0.125,3,6,4,3.0,10,0,1,0,131.25,0.08
5,3.25,0.3,1,4,1,2.75,101,2,1,0,-251.25,-0.4675
38,3.0,0.2,1,16,1,2.75,11,0,1,0,-66.5,-0.18
65,5.0,0.25,3,17,3,4.0,100,0,0,2,-507.0,-0.03
45,5.0,0.0,2,5,1,4.0,101,0,0,2,340.0,0.2
50,3.4,0.08,3,6,1,3.4,100,0,0,2,16.8,-0.076
48,5.0,0.0,1,2,1,3.6666666666666665,100,0,0,2,33.833333333333336,0.0499999999999999
44,3.6,0.24,2,5,0,3.0,100,0,0,2,522.4,0.144
17,5.0,0.0571428571428571,2,10,0,4.0,100,0,0,2,2212.1428571428573,0.2985714285714285
40,4.0,0.0,2,11,4,4.0,10,1,2,1,157.0,0.22
28,2.7142857142857144,0.0,1,15,4,3.0,100,0,1,0,1314.571428571429,0.42
48,3.0,0.0,1,2,1,3.0,1,2,0,2,238.5,0.35
69,4.5,0.0666666666666666,3,14,1,4.0,100,0,0,2,182.66666666666663,0.3
58,4.0,0.0,1,7,1,3.5,100,0,1,0,157.5,0.43
27,4.5,0.2,2,10,0,4.0,100,2,0,2,138.5,-0.095
52,3.2,0.0,1,15,1,3.4,100,2,1,2,357.8,0.44
51,1.5714285714285714,0.1142857142857143,2,9,4,2.0,100,0,1,0,56.71428571428572,-0.0714285714285714
18,4.0,0.3,1,1,1,3.0,1,0,0,2,67.75,0.055
35,3.625,0.0,1,15,1,3.0,100,0,1,2,108.625,0.41
50,4.333333333333333,0.0,3,6,1,3.0,101,2,1,2,178.0,0.22
19,4.0,0.15,1,3,1,3.5,1,0,0,2,0.875,-0.0737499999999999
61,3.5,0.1333333333333333,3,14,1,3.1666666666666665,101,0,0,2,83.83333333333333,0.1066666666666666
19,4.166666666666667,0.0666666666666666,1,3,1,3.5,10,0,1,0,277.1666666666667,0.3216666666666667
30,3.888888888888889,0.0,1,15,1,3.0,100,0,0,2,167.55555555555554,0.35
48,4.2,0.0,1,2,1,3.4,101,0,0,2,95.2,0.3199999999999999
58,2.8,0.0,1,7,1,2.4,1,0,0,0,117.6,0.38
4,3.75,0.3,1,1,1,3.25,1,0,0,0,-7.25,-0.25
14,4.0,0.1333333333333333,2,10,1,3.6666666666666665,100,2,1,0,114.0,0.3033333333333333
61,4.0,0.1,3,14,1,3.5,100,2,1,0,33.0,0.1025
55,4.0,0.0,1,7,1,2.5,100,2,2,1,113.0,0.46
2,4.0,0.0,1,2,1,2.833333333333333,110,0,0,0,97.5,0.23
56,3.25,0.05,1,3,1,2.5,1,0,0,2,130.875,0.4475
31,4.0,0.0,1,12,1,3.5,110,0,0,2,89.25,0.42
70,4.2,0.44,1,16,1,3.6,100,0,0,2,69.0,-0.4040000000000001
1,5.142857142857143,0.1714285714285714,1,1,1,3.857142857142857,101,0,0,2,-79.14285714285714,-0.2199999999999999
22,4.333333333333333,0.1333333333333333,1,1,1,3.333333333333333,1,2,1,2,58.0,0.0833333333333333
56,4.25,0.2,1,3,1,3.375,100,0,0,2,-17.625,-0.31
65,3.0,0.425,3,17,0,2.5,101,1,2,1,-492.5,-0.42
36,4.5,0.425,3,17,3,4.0,100,2,2,1,-1224.0,-0.38
51,4.2,0.24,2,9,4,3.6,100,2,1,0,-146.0,-0.15
53,5.5,0.0,1,1,1,4.0,1,0,0,2,187.5,0.19
48,4.571428571428571,0.0,1,2,1,3.4285714285714284,100,0,1,2,0.0,0.0
55,5.0,0.0,1,7,1,4.0,110,0,1,0,31.0,0.15
17,4.0,0.2666666666666666,2,10,0,3.6666666666666665,100,0,0,2,973.0,0.15
19,2.75,0.0,1,12,1,2.75,1,0,0,2,44.0,0.17
31,4.0,0.2,3,6,1,3.333333333333333,11,0,1,2,38.66666666666666,-0.0499999999999999
69,3.25,0.3,3,14,1,3.0,110,0,0,2,-82.25,-0.1875
67,4.333333333333333,0.0,1,7,1,3.6666666666666665,100,2,1,0,112.66666666666669,0.28
1,3.1666666666666665,0.1333333333333333,1,1,1,3.0,100,0,0,2,39.16666666666666,0.2299999999999999
2,3.2857142857142856,0.0,1,2,1,2.857142857142857,1,2,0,0,73.28571428571429,0.39
17,2.0,0.2,2,10,4,2.0,1,0,1,0,-443.75,-0.305
14,3.0,0.0,1,7,1,2.5,101,2,0,2,16.0,0.05
17,4.0,0.0,2,10,1,3.333333333333333,101,0,1,2,179.66666666666666,0.34
26,5.25,0.1,1,8,1,3.5,100,2,1,0,26.5,0.3924999999999999
68,5.25,0.8,1,16,1,4.0,100,0,0,2,-520.0,-1.75
31,5.0,0.0,1,12,1,3.4285714285714284,11,0,0,2,4.285714285714286,0.02
39,4.166666666666667,0.0,1,2,1,3.1666666666666665,100,0,0,2,316.0,0.43
8,5.0,0.05,3,6,4,3.8333333333333335,100,0,0,2,461.6666666666667,0.2299999999999999
67,4.2,0.0,1,7,1,3.6,110,0,1,0,85.2,0.32
14,3.0,0.2,2,10,1,2.833333333333333,100,0,0,2,-173.83333333333334,-0.295
15,4.666666666666667,0.1333333333333333,2,11,4,3.333333333333333,1,0,1,0,342.1666666666667,0.0466666666666666
28,3.4444444444444446,0.0,1,15,1,3.111111111111111,101,0,0,2,412.1111111111111,0.4
63,3.333333333333333,0.1333333333333333,2,11,1,3.1666666666666665,101,2,1,0,102.83333333333331,0.06
61,4.833333333333333,0.0,3,14,1,3.8333333333333335,10,0,1,0,32.666666666666664,0.0999999999999999
37,4.0,0.1,1,4,1,3.25,100,0,0,2,236.875,0.09
39,3.5,0.0,1,2,1,3.5,100,0,1,0,85.5,0.32
8,3.8333333333333335,0.1333333333333333,3,13,4,3.5,100,2,1,0,-21.5,-0.1133333333333333
33,3.0,0.2,1,8,1,3.0,1,2,1,0,31.5,0.21
72,3.4,0.32,2,5,0,2.8,11,0,0,2,-1431.0,-0.26
66,3.0,0.0,2,11,4,3.0,100,0,0,2,1831.25,0.33
26,3.6666666666666665,0.0,1,8,1,3.0,100,0,0,2,55.0,0.18
61,5.0,0.2,3,14,4,3.5,100,2,1,0,-187.75,-0.2
16,4.428571428571429,0.0,1,12,1,3.4285714285714284,100,2,1,0,34.285714285714285,0.37
18,5.666666666666667,0.1333333333333333,1,1,1,3.6666666666666665,100,0,0,2,252.0,0.2533333333333333
7,3.9166666666666665,0.1333333333333333,1,3,1,3.1666666666666665,110,0,0,2,2.9166666666666665,-0.0133333333333333
35,3.8,0.0,1,15,4,3.4,101,0,0,2,1949.1,0.4699999999999999
51,4.25,0.2,2,9,0,3.25,10,0,0,2,1826.75,0.265
41,4.333333333333333,0.0,1,4,1,3.333333333333333,1,2,1,0,107.0,0.18
17,3.6,0.08,2,10,1,3.2,100,2,0,0,15.0,0.0359999999999999
53,4.428571428571429,0.0571428571428571,1,1,1,3.857142857142857,110,0,0,2,-5.714285714285714,-0.0399999999999999
58,4.0,0.0666666666666666,2,10,1,3.0,101,0,0,2,214.66666666666663,0.1783333333333333
67,4.0,0.0,1,7,1,3.2,10,0,0,2,85.4,0.24
49,4.857142857142857,0.1714285714285714,3,13,0,4.0,101,0,0,2,1380.7142857142858,0.2528571428571428
52,3.25,0.0,3,14,1,2.5,101,0,0,2,124.75,0.21
28,5.0,0.0,3,14,1,4.0,101,2,0,2,150.0,0.16
19,3.1666666666666665,0.2,1,3,1,2.833333333333333,100,2,1,0,-52.5,-0.2649999999999999
33,4.666666666666667,0.1333333333333333,1,8,1,3.333333333333333,100,0,0,2,63.0,0.1666666666666666
56,5.0,0.2222222222222222,1,3,1,3.6666666666666665,100,0,0,2,-66.66666666666667,-0.3722222222222222
68,4.2,0.36,1,16,1,3.0,101,0,0,2,-50.2,-1.65
65,3.0,0.425,3,17,0,3.0,100,0,0,2,-2674.0,-0.86
48,3.333333333333333,0.0,1,2,1,2.6666666666666665,100,0,0,2,216.33333333333331,0.3499999999999999
28,5.75,0.0,1,15,1,4.0,110,2,0,2,104.5,0.31
16,3.75,0.0,1,12,1,3.5,101,0,1,0,39.25,0.42
42,3.7142857142857135,0.0,1,15,4,3.571428571428572,101,2,1,0,1138.0,0.35
22,4.2,0.08,1,1,1,3.0,110,0,0,2,121.0,0.24
32,4.4,0.24,3,13,4,3.8,100,0,0,2,-271.0,-0.15
41,5.0,0.0,1,4,1,4.0,100,1,2,1,31.5,0.09
38,4.428571428571429,0.3714285714285715,1,16,1,3.571428571428572,100,0,0,2,-65.57142857142857,-1.0457142857142858
1,2.75,0.1,1,1,1,3.0,1,0,0,2,144.25,0.055
54,5.5,0.2,1,4,2,4.0,10,2,0,2,1451.5,0.255
43,4.4,0.24,2,9,4,3.8,1,0,0,2,675.2,0.2599999999999999
53,4.75,0.1,1,1,1,4.0,1,0,0,2,68.25,0.1825
10,4.777777777777778,0.1777777777777777,1,8,1,3.4444444444444446,100,0,1,0,58.0,0.0533333333333333
4,5.2,0.16,1,1,1,4.0,100,2,1,0,132.6,0.33
16,5.111111111111111,0.1555555555555555,3,6,4,3.888888888888889,1,0,1,0,554.1111111111111,0.3133333333333333
3,3.0,0.1142857142857143,1,3,1,2.857142857142857,101,2,1,0,-1.4285714285714286,-0.0842857142857143
33,5.0,0.2,3,14,1,3.75,10,2,0,2,-11.0,-0.2
70,4.25,0.6000000000000001,1,16,1,3.5,101,0,0,2,-141.75,-1.52
55,3.0,0.0,1,7,1,3.5,101,2,1,0,52.5,0.33
38,3.6666666666666665,0.0666666666666666,1,16,1,3.0,101,2,1,0,134.33333333333334,0.4366666666666667
12,3.6666666666666665,0.2,2,9,4,3.333333333333333,10,2,0,2,-793.3333333333334,-0.24
6,2.0,0.2,2,5,4,3.0,100,2,0,2,-740.5,-0.305
42,3.75,0.0,1,15,1,3.25,100,0,0,2,169.0,0.37
57,5.0,0.2,2,10,1,3.875,1,0,0,2,57.625,-0.055
66,3.25,0.0,2,11,4,3.0,101,0,0,2,1225.25,0.44
21,4.428571428571429,0.2285714285714286,2,9,4,3.571428571428572,110,0,0,0,-132.14285714285714,-0.2171428571428571
55,5.2,0.0,1,7,1,3.6,1,2,0,0,39.8,0.18
35,4.125,0.0,1,15,1,3.5,100,0,0,2,49.75,0.06
50,4.0,0.0,1,12,1,3.5,10,0,0,2,1.5,0.01
49,3.0,0.1142857142857143,3,13,0,2.7142857142857144,100,0,0,2,101.42857142857144,0.0228571428571428
66,5.333333333333333,0.1333333333333333,2,11,2,3.333333333333333,100,0,0,2,659.6666666666666,0.01
50,5.0,0.5,3,17,0,4.0,101,1,2,1,-616.5,-0.46
1,3.6666666666666665,0.0666666666666666,1,1,1,3.333333333333333,100,0,1,0,123.66666666666669,0.3216666666666667
25,3.8333333333333335,0.0666666666666666,1,8,1,3.333333333333333,110,0,0,0,20.0,0.0766666666666666
16,4.6,0.0,1,12,1,3.4,100,0,0,2,1.8,0.01
21,3.0,0.2,2,9,4,2.75,100,2,1,0,431.5,0.215
55,3.333333333333333,0.0,1,7,1,3.0,100,0,1,2,377.6666666666667,0.49
35,2.4,0.0,1,12,1,2.8,11,0,0,2,35.2,0.24
50,4.25,0.125,3,6,1,3.25,100,0,1,0,222.75,0.225
37,3.75,0.2,1,4,0,2.75,101,0,0,2,-1190.0,-0.24
23,4.333333333333333,0.0,3,13,2,4.0,100,0,0,2,711.0,0.07
19,3.75,0.0,1,12,1,3.5,101,1,2,1,0.5,0.02
42,3.727272727272727,0.0,1,15,4,3.272727272727273,100,0,0,2,1057.4545454545455,0.4
69,3.333333333333333,0.0,3,14,4,3.333333333333333,100,2,0,2,64.33333333333333,0.03
41,1.5,0.2,1,4,1,2.25,101,0,0,2,213.0,0.12
68,4.571428571428571,0.2857142857142857,1,16,1,3.571428571428572,100,0,0,2,-21.857142857142858,-0.7957142857142857
70,4.2,0.2,1,16,1,3.8,100,2,1,0,-3.6,-0.388
28,5.333333333333333,0.1333333333333333,3,14,4,3.333333333333333,1,0,0,2,725.6666666666666,0.3766666666666666
45,4.0,0.0,2,5,4,3.5,100,0,1,0,406.5,0.32
65,4.333333333333333,0.2749999999999999,3,17,2,3.1666666666666665,101,0,1,0,-649.6666666666666,-0.1249999999999999
40,4.666666666666667,0.1333333333333333,2,11,4,3.333333333333333,101,0,0,2,821.6666666666666,0.29
27,5.75,0.0,2,10,1,4.0,101,0,0,2,82.5,0.09
58,3.5,0.15,2,10,1,2.875,101,2,1,0,139.875,0.2875
23,4.5,0.0,3,13,0,3.5,10,0,0,2,1524.5,0.14
4,4.75,0.2,1,1,1,4.0,1,0,0,2,149.0,0.32
15,5.0,0.0571428571428571,2,11,1,4.0,1,0,0,2,262.85714285714283,0.1785714285714285
52,3.5,0.1333333333333333,3,14,4,3.1666666666666665,101,0,1,0,191.83333333333331,0.1933333333333333
5,4.0,0.1333333333333333,1,4,1,3.333333333333333,10,2,1,0,342.3333333333333,0.29
23,3.25,0.1,3,13,0,2.5,101,2,1,0,2167.75,0.3
5,4.333333333333333,0.1333333333333333,1,4,2,3.333333333333333,1,2,0,2,638.6666666666666,-0.0266666666666666
22,5.333333333333333,0.1333333333333333,1,1,1,3.333333333333333,1,2,1,2,-11.0,-0.1233333333333333
28,4.0,0.0,1,15,1,3.625,100,2,1,1,172.125,0.32
8,4.6,0.08,3,13,4,3.4,100,0,1,0,-11.6,-0.11
29,4.0,0.0,1,3,1,3.6666666666666665,110,2,1,0,0.0,0.0
54,4.5,0.0,1,4,0,3.0,10,0,0,0,682.5,0.21
72,4.5,0.4,2,5,1,4.0,100,2,1,1,-128.0,-0.6
18,3.857142857142857,0.2285714285714286,1,1,1,3.571428571428572,100,0,0,2,-21.285714285714285,-0.16
28,4.25,0.1,3,14,1,3.25,100,0,1,0,157.875,0.23
30,2.5,0.0,1,15,1,2.5,11,1,2,1,200.0,0.38
13,3.6,0.0,1,2,1,3.4,11,1,2,0,90.2,0.44
23,4.25,0.1,3,13,4,3.0,10,2,1,0,1023.75,0.3475
60,4.5,0.0,1,2,1,3.5,100,2,1,0,217.33333333333331,0.33
32,3.8333333333333335,0.0666666666666666,3,13,2,3.6666666666666665,100,0,1,0,539.1666666666666,0.0116666666666666
7,4.5,0.0666666666666666,1,3,1,3.6666666666666665,100,0,0,2,10.166666666666666,0.045
16,4.857142857142857,0.0,1,12,1,3.857142857142857,100,0,0,2,74.42857142857143,0.42
57,3.75,0.0,2,10,1,3.25,1,0,0,2,310.0,0.46
50,5.0,0.04,3,6,1,3.4,101,0,1,0,453.0,0.342
63,5.0,0.0,2,11,1,3.6666666666666665,110,2,1,1,222.33333333333331,0.42
14,5.5,0.2,2,10,1,3.5,100,0,1,0,-70.0,-0.215
19,5.0,0.0,1,3,1,3.6,100,0,0,0,49.2,0.28
49,3.75,0.0,3,13,4,3.75,100,0,0,0,921.0,0.49
64,4.333333333333333,0.4166666666666667,3,17,0,3.6666666666666665,11,2,0,2,580.3333333333334,0.0466666666666666
18,7.0,0.0,1,1,1,4.0,1,0,0,2,89.0,0.12
52,3.25,0.0,1,15,4,2.75,100,2,1,0,805.25,0.29
1,5.0,0.0,1,1,1,3.75,100,2,1,0,259.0,0.41
14,5.2,0.16,2,10,1,4.0,100,2,2,0,-93.0,-0.268
60,3.8,0.0,1,2,1,3.4,101,2,1,0,6.4,0.02
11,5.333333333333333,0.1333333333333333,2,5,4,3.6666666666666665,100,0,1,0,-53.333333333333336,0.0333333333333333
35,4.5,0.0,1,12,1,3.25,1,0,0,2,12.0,0.06
57,4.5,0.0,2,10,0,3.75,110,0,0,2,760.5,0.09
14,3.6666666666666665,0.2666666666666666,2,10,1,3.333333333333333,100,0,1,0,67.66666666666667,0.1166666666666666
11,3.5,0.0,2,5,4,3.5,100,2,0,2,999.0,0.28
16,4.6,0.0,1,12,1,3.6,1,0,0,2,54.2,0.45
24,3.6,0.26,3,6,4,3.4,101,0,0,2,-800.6,-0.408
66,3.4,0.16,2,11,4,3.2,10,2,0,0,87.0,-0.026
18,3.6,0.08,1,1,1,3.6,100,0,0,2,93.6,0.296
5,4.5,0.0,1,4,0,4.0,100,2,0,2,2737.0,0.42
69,4.142857142857143,0.0571428571428571,3,14,1,3.571428571428572,110,0,1,0,-36.71428571428572,-0.0514285714285714
24,2.6666666666666665,0.15,3,6,2,3.0,100,0,0,0,-124.66666666666669,-0.0666666666666666
37,4.666666666666667,0.1333333333333333,1,4,2,3.6666666666666665,100,0,0,2,-1122.3333333333333,-0.0133333333333333
68,5.166666666666667,0.3,1,16,1,3.8333333333333335,101,2,0,2,-114.33333333333331,-1.28
28,5.0,0.1,3,14,4,3.5,1,0,0,2,185.5,0.0074999999999999
70,3.571428571428572,0.1714285714285714,1,16,1,2.857142857142857,100,0,0,2,-242.42857142857144,-0.5271428571428572
8,4.0,0.0,3,13,2,3.333333333333333,11,0,0,2,3496.0,0.27
1,4.166666666666667,0.0,1,1,1,3.0,100,2,1,0,62.16666666666666,0.12
49,4.666666666666667,0.0666666666666666,3,13,4,3.333333333333333,100,0,0,2,803.5,0.2883333333333333
71,5.0,0.25,3,17,2,4.0,100,0,0,2,1876.5,0.17
46,4.6,0.08,1,4,1,3.6,110,0,1,0,367.0,0.308
64,6.5,0.25,3,17,0,4.0,110,2,0,2,-1199.0,-0.27
61,3.0,0.0,3,14,4,3.5,1,2,1,0,851.5,0.48
27,4.6,0.16,2,10,1,3.4,101,2,1,0,-61.8,-0.2159999999999999
60,5.25,0.0,1,2,1,3.5,10,0,1,0,66.5,0.37
1,5.4,0.08,1,1,1,3.6,110,0,0,2,96.6,0.24
62,3.6,0.0,2,9,4,3.2,101,0,1,0,727.0,0.36
64,5.0,0.4833333333333333,3,17,2,4.0,101,1,2,1,-726.6666666666666,-0.4166666666666667
41,3.142857142857143,0.0571428571428571,1,4,0,3.0,100,0,2,1,272.85714285714283,0.0685714285714285
16,4.0,0.2083333333333333,3,6,4,3.1666666666666665,100,0,0,2,-55.333333333333336,-0.0474999999999999
52,3.75,0.2,3,14,1,3.75,100,0,0,2,70.0,-0.015
52,4.75,0.0,1,15,4,3.75,101,2,1,0,1193.75,0.47
50,4.4,0.2,3,6,1,3.6,110,0,0,2,70.0,0.08
14,3.8,0.0,2,10,0,3.4,100,0,1,2,1212.8,0.28
51,3.25,0.225,2,9,0,3.0,110,0,0,2,-850.5,-0.1937499999999999
72,2.6666666666666665,0.0,2,5,1,3.0,101,0,0,2,94.0,0.05
13,4.0,0.0,1,2,1,3.0,10,2,1,0,18.666666666666668,0.16
30,4.0,0.0,1,15,1,3.75,100,0,1,0,375.25,0.46
7,3.5,0.0666666666666666,1,3,1,3.1666666666666665,100,0,0,2,-5.5,-0.0999999999999999
44,4.5,0.0,2,5,1,3.0,10,0,0,2,11.5,0.01
8,4.666666666666667,0.4000000000000001,3,13,4,4.0,101,0,0,2,-801.3333333333334,-0.28
40,4.0,0.1333333333333333,2,11,4,3.333333333333333,100,2,1,0,258.3333333333333,0.0233333333333333
64,6.0,0.4,3,17,3,4.0,1,2,1,0,-3706.5,-0.43
33,2.5,0.1,3,14,1,2.75,100,2,2,1,32.75,0.1825
37,2.6,0.0,1,4,2,3.0,101,0,0,0,1338.0,0.17
30,2.8,0.0,1,15,1,2.6,100,0,0,0,67.8,0.24
12,4.4,0.16,2,9,0,3.4,100,0,0,2,2240.8,0.15
9,5.0,0.0,1,7,1,4.0,110,0,0,2,199.5,0.47
58,2.5,0.0,1,7,1,2.0,1,0,0,2,150.5,0.27
31,3.0,0.0,1,12,1,2.8,10,0,0,2,44.6,0.41
28,4.0,0.08,3,14,1,4.0,100,0,0,2,61.4,0.07
2,3.0,0.0,1,2,1,2.5,110,2,1,0,42.0,0.3
28,4.0,0.1333333333333333,3,14,1,3.5,101,2,1,0,46.833333333333336,0.0966666666666666
70,3.333333333333333,0.6,1,16,1,3.333333333333333,110,2,1,0,-305.0,-2.526666666666667
27,3.5,0.3,2,10,1,3.5,100,0,0,2,21.5,-0.0525
22,4.0,0.1,1,1,1,3.75,101,2,1,0,23.75,0.055
8,4.0,0.0666666666666666,3,13,4,3.5,11,0,0,2,46.5,-0.045
52,3.6666666666666665,0.0,1,15,1,3.333333333333333,10,2,1,0,44.333333333333336,0.3499999999999999
54,3.25,0.2,1,4,1,3.25,10,2,1,0,-84.5,-0.2
60,4.6,0.0,1,2,1,4.0,100,0,0,2,142.8,0.49
35,3.0,0.0,1,15,1,3.2857142857142856,101,2,1,0,228.28571428571428,0.3999999999999999
61,4.25,0.15,3,14,1,3.875,100,0,1,0,57.375,0.2262499999999999
40,4.5,0.2,2,11,1,3.5,1,2,1,2,44.5,-0.12
28,2.6666666666666665,0.2666666666666666,3,14,1,3.333333333333333,110,2,1,0,-6.0,-0.1266666666666666
27,3.6666666666666665,0.1333333333333333,2,10,1,3.0,1,2,1,0,134.66666666666666,0.0699999999999999
46,4.0,0.0,1,4,2,3.0,10,1,2,1,368.0,0.15
8,4.8,0.1,3,6,1,3.8,100,0,0,2,49.4,0.076
21,3.333333333333333,0.0,2,9,0,3.333333333333333,1,2,1,0,1709.3333333333333,0.36
37,4.444444444444445,0.1777777777777777,1,4,2,3.0,100,0,0,2,-998.8888888888888,-0.1133333333333333
53,5.333333333333333,0.1333333333333333,1,1,1,3.333333333333333,10,0,0,2,218.66666666666663,0.18
22,4.0,0.2,1,1,1,3.5,1,1,2,1,-18.0,-0.145
26,3.0,0.0,1,8,1,3.5,11,2,1,0,47.5,0.37
30,5.5,0.0,1,15,1,4.0,100,2,1,0,105.0,0.34
35,4.5,0.0,1,12,1,3.375,100,0,0,2,27.875,0.2
54,4.0,0.2,1,4,2,4.0,1,2,0,2,1205.5,0.24
13,3.6666666666666665,0.0,1,2,1,3.333333333333333,100,0,0,2,284.6666666666667,0.29
38,4.75,0.1,1,16,1,3.75,101,0,1,0,29.0,0.0749999999999999
72,0.0,0.4,2,5,0,1.0,10,0,0,2,-1488.0,-0.33
