name,brand,days,deliver_way,discount,category,sub_category,price,user_type,user_city,user_province,user_area,profit,sell_num,label
"SanDisk 路由器, 可编程",SanDisk,2,一级,0.0,技术,配件,1203.3333333333333,小型企业,宜春,江西,华东,0.28,2,0
"施乐 令, 每包 12 个",施乐,4,标准级,0.0,办公用品,纸张,142.0,消费者,内江,四川,西南,0.28,2,0
"Acco 装订机盖, 回收",Acco,6,标准级,0.0,办公用品,装订机,63.875,消费者,内江,四川,西南,0.49,3,0
"Avery 装订机盖, 回收",Avery,4,标准级,0.0,办公用品,装订机,53.5,消费者,内江,四川,西南,0.19,3,0
"Breville 微波炉, 银色",Breville,4,标准级,0.4,办公用品,器具,846.8333333333334,小型企业,金华,浙江,华东,-0.55,2,0
"Eldon 盘, 金属",Eldon,2,一级,0.0,办公用品,收纳具,219.5,小型企业,金华,浙江,华东,0.45,2,0
"Harbour Creations 凳子, 黑色",Harbour Creations,6,标准级,0.0,家具,椅子,829.3333333333334,小型企业,金华,浙江,华东,0.22,1,0
"Novimex 凳子, 黑色",Novimex,6,标准级,0.0,家具,椅子,756.0,小型企业,金华,浙江,华东,0.19,1,0
"Office Star 扶手椅, 每套两件",Office Star,4,标准级,0.0,家具,椅子,2192.0,小型企业,金华,浙江,华东,0.14,2,0
"Sauder 书架, 传统",Sauder,6,标准级,0.0,家具,书架,685.1428571428571,小型企业,金华,浙江,华东,0.34,5,0
"佳能 墨水, 彩色",佳能,3,一级,0.2,技术,复印机,555.0,公司,厦门,福建,华东,-0.14,4,0
"Sauder 墙角架, 黑色",Sauder,7,标准级,0.0,家具,书架,693.5,公司,厦门,福建,华东,0.38,2,0
"宜家 墙角架, 黑色",宜家,5,标准级,0.0,家具,书架,580.6666666666666,公司,厦门,福建,华东,0.11,2,0
"Tenex 文件车, 金属",Tenex,0,当日,0.0,办公用品,收纳具,621.6,公司,厦门,福建,华东,0.32,3,0
"SAFCO 扶手椅, 可调",SAFCO,6,标准级,0.1,家具,椅子,1948.4,公司,厦门,福建,华东,0.23,7,0
"Harbour Creations 扶手椅, 可调",Harbour Creations,5,标准级,0.0,家具,椅子,2222.0,公司,厦门,福建,华东,0.45,7,0
"Fellowes 文件夹, 蓝色",Fellowes,5,标准级,0.0,办公用品,收纳具,123.33333333333333,公司,厦门,福建,华东,0.34,3,0
"惠普 传真机, 彩色",惠普,6,标准级,0.0,技术,复印机,1406.0,消费者,昆明,云南,西南,0.41,2,0
"夏普 传真机, 彩色",夏普,4,二级,0.0,技术,复印机,1386.4444444444443,消费者,昆明,云南,西南,0.19,2,0
"苹果 办公室电话机, 混合尺寸",苹果,5,二级,0.0,技术,电话,318.0,消费者,昆明,云南,西南,0.42,3,0
"Fellowes 文件夹, 金属",Fellowes,2,二级,0.0,办公用品,收纳具,119.0,公司,榆林,陕西,西北,0.07,4,0
"Smead 文件夹, 金属",Smead,4,二级,0.0,办公用品,收纳具,77.25,公司,榆林,陕西,西北,0.49,4,0
"Cuisinart 冰箱, 黑色",Cuisinart,7,标准级,0.4,办公用品,器具,1387.4,小型企业,宜春,江西,华东,-0.63,3,0
"Harbour Creations 可去除的标签, 白色",Harbour Creations,1,一级,0.0,办公用品,标签,48.0,公司,南昌,江西,华东,0.37,6,0
"Novimex 扶手椅, 可调",Novimex,4,标准级,0.0,家具,椅子,2149.0,公司,南昌,江西,华东,0.37,3,0
"Novimex 扶手椅, 可调",Novimex,4,标准级,0.0,家具,椅子,2149.0,公司,南昌,江西,华东,0.37,3,0
"思科 信号增强器, 蓝色",思科,6,标准级,0.0,技术,电话,708.5,小型企业,周口,河南,中南,0.42,10,0
"冲电器 喷墨打印机, 多色",冲电器,3,一级,0.4,技术,设备,879.4444444444445,小型企业,周口,河南,中南,-0.37,3,0
"Acco 标签, 实惠",Acco,4,标准级,0.0,办公用品,装订机,40.0,小型企业,周口,河南,中南,0.46,6,0
"Ibico 标签, 实惠",Ibico,3,一级,0.0,办公用品,装订机,41.5,小型企业,周口,河南,中南,0.07,6,0
"Wilson Jones 标签, 实惠",Wilson Jones,5,二级,0.0,办公用品,装订机,30.0,小型企业,周口,河南,中南,0.4,6,0
"Tenex 灯泡, 一包多件",Tenex,2,二级,0.0,家具,用具,88.5,小型企业,周口,河南,中南,0.22,3,0
"Eldon 灯泡, 一包多件",Eldon,2,二级,0.4,家具,用具,70.8,小型企业,周口,河南,中南,-0.32,3,0
"Deflect-O 灯泡, 一包多件",Deflect-O,4,标准级,0.0,家具,用具,89.0,小型企业,周口,河南,中南,0.39,3,0
"Tenex 相框, 耐用",Tenex,4,标准级,0.4,家具,用具,136.8,小型企业,周口,河南,中南,-0.47,5,0
"Tenex 相框, 耐用",Tenex,4,标准级,0.4,家具,用具,136.8,小型企业,周口,河南,中南,-0.47,5,0
"Eldon 相框, 耐用",Eldon,4,标准级,0.0,家具,用具,257.3333333333333,小型企业,周口,河南,中南,0.18,5,0
"Jiffy 马尼拉纸信封, 红色",Jiffy,4,标准级,0.0,办公用品,信封,138.0,小型企业,周口,河南,中南,0.37,4,0
"Cameo 马尼拉纸信封, 红色",Cameo,2,二级,0.0,办公用品,信封,142.5,小型企业,周口,河南,中南,0.09,4,0
"Novimex 折叠椅, 可调",Novimex,4,标准级,0.0,家具,椅子,395.4,消费者,怀化,湖南,中南,0.49,6,0
"Novimex 沙滩椅, 可调",Novimex,1,一级,0.0,家具,椅子,226.2,消费者,沈阳,辽宁,东北,0.02,1,0
"Jiffy 局间信封, 红色",Jiffy,3,二级,0.0,办公用品,信封,233.33333333333334,消费者,邢台,河北,华北,0.06,3,0
"Kleencut 开信刀, 钢",Kleencut,1,一级,0.4,办公用品,用品,74.0,消费者,邢台,河北,华北,-0.57,7,0
"Kleencut 开信刀, 钢",Kleencut,1,一级,0.4,办公用品,用品,74.0,消费者,邢台,河北,华北,-0.57,7,0
"Harbour Creations 文件夹标签, 可调",Harbour Creations,3,一级,0.0,办公用品,标签,31.0,消费者,邢台,河北,华北,0.14,9,0
"Harbour Creations 扶手椅, 可调",Harbour Creations,0,当日,0.0,家具,椅子,2221.6666666666665,消费者,塘沽,天津,华北,0.45,4,0
"Sanford 荧光笔, 整包",Sanford,5,标准级,0.0,办公用品,美术,74.8,消费者,塘沽,天津,华北,0.36,5,0
"BIC 荧光笔, 整包",BIC,2,二级,0.8,办公用品,美术,18.0,消费者,塘沽,天津,华北,-4.0,5,0
"Green Bar 笔记本, 每包 12 个",Green Bar,4,标准级,0.0,办公用品,纸张,158.0,消费者,邯郸,河北,华北,0.11,4,0
"Enermax 笔记本, 每包 12 个",Enermax,5,二级,0.0,办公用品,纸张,152.33333333333334,消费者,邯郸,河北,华北,0.26,4,0
"Bush 书架, 传统",Bush,4,二级,0.0,家具,书架,576.3333333333334,消费者,邯郸,河北,华北,0.46,2,0
"Cardinal 打孔机, 实惠",Cardinal,5,标准级,0.0,办公用品,装订机,134.5,消费者,邯郸,河北,华北,0.09,5,0
"施乐 笔记本, 多色",施乐,4,标准级,0.0,办公用品,纸张,129.5,消费者,北京,北京,华北,0.06,6,0
"OIC 橡皮筋, 整包",OIC,0,当日,0.0,办公用品,系固件,79.5,公司,白城,吉林,东北,0.17,9,0
"Cameo 局间信封, 银色",Cameo,6,标准级,0.0,办公用品,信封,233.0,小型企业,天津,天津,华北,0.33,4,0
"三星 音频基座, 混合尺寸",三星,2,一级,0.4,技术,电话,475.2,消费者,牡丹江,黑龙江,东北,0.02,2,0
"Enermax 令, 优质",Enermax,5,标准级,0.0,办公用品,纸张,133.0,消费者,宜昌,湖北,中南,0.04,3,0
"Eaton 令, 优质",Eaton,6,标准级,0.0,办公用品,纸张,124.0,消费者,宜昌,湖北,中南,0.04,3,0
"Novimex 沙滩椅, 黑色",Novimex,7,标准级,0.1,家具,椅子,183.0,消费者,昆明,云南,西南,0.16,4,0
"Harbour Creations 沙滩椅, 黑色",Harbour Creations,4,二级,0.0,家具,椅子,276.2,消费者,昆明,云南,西南,0.16,4,0
"Green Bar 羊皮纸, 优质",Green Bar,3,二级,0.0,办公用品,纸张,78.0,公司,抚顺,辽宁,东北,0.16,3,0
"Acco 标签, 回收",Acco,4,标准级,0.4,办公用品,装订机,25.0,公司,抚顺,辽宁,东北,-0.45,3,0
"Sauder 搁架, 金属",Sauder,2,一级,0.0,家具,书架,905.6666666666666,公司,抚顺,辽宁,东北,0.14,5,0
"宜家 搁架, 金属",宜家,2,二级,0.4,家具,书架,475.5,公司,抚顺,辽宁,东北,-0.48,5,0
"诺基亚 耳机, 全尺寸",诺基亚,4,标准级,0.0,技术,电话,347.3333333333333,公司,淮阴,江苏,华东,0.25,2,0
"SanDisk 信纸, 多色",SanDisk,6,标准级,0.0,办公用品,纸张,232.66666666666666,公司,淮阴,江苏,华东,0.27,2,0
"Bush 柜, 传统",Bush,4,标准级,0.0,家具,书架,669.0,公司,开远,云南,西南,0.0,6,0
"Advantus 图钉, 整包",Advantus,4,标准级,0.0,办公用品,系固件,63.5,公司,开远,云南,西南,0.23,2,0
"诺基亚 耳机, 整包",诺基亚,2,二级,0.0,技术,电话,341.5,公司,汕头,广东,中南,0.37,3,0
"Boston 荧光笔, 蓝色",Boston,5,标准级,0.2,办公用品,美术,70.5,公司,济宁,内蒙古,华北,0.22,7,0
"Dania 墙角架, 金属",Dania,5,标准级,0.0,家具,书架,567.0,公司,济宁,内蒙古,华北,0.04,7,0
"Smead 可去除的标签, 耐用",Smead,5,二级,0.0,办公用品,标签,51.0,公司,青州,山东,华东,0.38,5,0
"Avery 可去除的标签, 耐用",Avery,4,标准级,0.0,办公用品,标签,52.0,公司,青州,山东,华东,0.07,5,0
"Hewlett 传真复印机, 红色",Hewlett,3,一级,0.0,技术,复印机,891.6,消费者,永川,重庆,西南,0.1,4,0
"惠普 传真复印机, 红色",惠普,5,标准级,0.0,技术,复印机,798.5,消费者,永川,重庆,西南,0.29,4,0
"Eldon 搁板, 蓝色",Eldon,4,标准级,0.0,办公用品,收纳具,226.0,消费者,双阳,吉林,东北,0.12,2,0
"Hamilton Beach 微波炉, 银色",Hamilton Beach,2,一级,0.4,办公用品,器具,793.0,公司,沈阳,辽宁,东北,0.07,6,0
"Cardinal 订书机, 耐用",Cardinal,6,标准级,0.0,办公用品,装订机,239.33333333333334,公司,沈阳,辽宁,东北,0.49,8,0
"Jiffy 搭扣信封, 每套 50 个",Jiffy,0,当日,0.0,办公用品,信封,39.8,公司,沈阳,辽宁,东北,0.27,4,0
"GlobeWeis 外皮和封条, 回收",GlobeWeis,7,标准级,0.0,办公用品,信封,94.25,公司,沈阳,辽宁,东北,0.05,2,0
"Ibico 订书机, 回收",Ibico,4,二级,0.4,办公用品,装订机,145.0,消费者,杭州,浙江,华东,-0.03,4,0
"Wilson Jones 订书机, 回收",Wilson Jones,0,当日,0.0,办公用品,装订机,230.0,消费者,杭州,浙江,华东,0.06,4,0
"Acco 订书机, 回收",Acco,6,标准级,0.0,办公用品,装订机,240.16666666666666,消费者,杭州,浙江,华东,0.23,4,0
"Hon 摇椅, 黑色",Hon,4,标准级,0.0,家具,椅子,598.25,消费者,富阳,浙江,华东,0.12,3,0
"Cardinal 打孔机, 耐用",Cardinal,4,标准级,0.4,办公用品,装订机,84.875,消费者,富阳,浙江,华东,-0.07,3,0
"Ibico 打孔机, 耐用",Ibico,2,二级,0.0,办公用品,装订机,149.16666666666666,消费者,富阳,浙江,华东,0.04,3,0
"Rogers 搁板, 单宽度",Rogers,3,二级,0.0,办公用品,收纳具,290.0,消费者,富阳,浙江,华东,0.3,3,0
"Enermax 键区, 可编程",Enermax,4,标准级,0.0,技术,配件,274.5,消费者,明水,山东,华东,0.5,2,0
"Memorex 键区, 可编程",Memorex,6,标准级,0.4,技术,配件,131.0,消费者,明水,山东,华东,-0.05,2,0
"Advantus 按钉, 混合尺寸",Advantus,6,标准级,0.0,办公用品,系固件,55.333333333333336,小型企业,杭州,浙江,华东,0.45,5,0
"施乐 羊皮纸, 多色",施乐,5,二级,0.0,办公用品,纸张,68.5,消费者,唐山,河北,华北,0.06,4,0
"Eldon 相框, 优质",Eldon,4,标准级,0.0,家具,用具,264.6666666666667,消费者,唐山,河北,华北,0.1,2,0
"Kleencut 大剪刀, 蓝色",Kleencut,4,标准级,0.0,办公用品,用品,218.33333333333334,消费者,唐山,河北,华北,0.29,3,0
"Elite 大剪刀, 蓝色",Elite,5,标准级,0.0,办公用品,用品,219.5,消费者,唐山,河北,华北,0.37,3,0
"Novimex 沙滩椅, 每套两件",Novimex,2,二级,0.0,家具,椅子,225.0,消费者,唐山,河北,华北,0.37,3,0
"Wilson Jones 装订机盖, 耐用",Wilson Jones,0,当日,0.4,办公用品,装订机,35.55555555555556,消费者,唐山,河北,华北,-0.04,4,0
"SanDisk 备忘录便条, 优质",SanDisk,3,一级,0.0,办公用品,纸张,79.25,消费者,唐山,河北,华北,0.05,12,0
"Deflect-O 框架, 优质",Deflect-O,2,二级,0.0,家具,用具,507.0,消费者,钦州,广西,中南,0.48,4,0
"Eldon 文件车, 金属",Eldon,6,标准级,0.0,办公用品,收纳具,592.4,消费者,钦州,广西,中南,0.39,13,0
"Fellowes 文件车, 金属",Fellowes,5,标准级,0.0,办公用品,收纳具,636.5,消费者,钦州,广西,中南,0.46,13,0
"Eldon 文件车, 金属",Eldon,6,标准级,0.0,办公用品,收纳具,592.4,消费者,钦州,广西,中南,0.39,13,0
"Tenex 文件车, 金属",Tenex,2,二级,0.0,办公用品,收纳具,621.6666666666666,消费者,钦州,广西,中南,0.32,13,0
"Fellowes 盒, 工业",Fellowes,0,当日,0.0,办公用品,收纳具,94.0,小型企业,铁力,黑龙江,东北,0.24,3,0
"Avery 可去除的标签, 耐用",Avery,5,标准级,0.0,办公用品,标签,52.0,消费者,广州,广东,中南,0.07,5,0
"Novimex 可去除的标签, 耐用",Novimex,5,二级,0.0,办公用品,标签,48.0,消费者,广州,广东,中南,0.13,5,0
"Breville 微波炉, 银色",Breville,5,二级,0.0,办公用品,器具,1411.4545454545455,消费者,开化,云南,西南,0.07,4,0
"宜家 搁架, 传统",宜家,5,标准级,0.4,家具,书架,477.0,消费者,开化,云南,西南,-0.07,2,0
"Novimex 椅垫, 红色",Novimex,5,标准级,0.0,家具,椅子,263.0,消费者,株洲,湖南,中南,0.34,6,0
"Hon 椅垫, 红色",Hon,4,标准级,0.0,家具,椅子,259.0,消费者,株洲,湖南,中南,0.3,6,0
"Avery 订书机, 耐用",Avery,5,标准级,0.4,办公用品,装订机,141.0,消费者,株洲,湖南,中南,-0.07,2,0
"Novimex 椅垫, 红色",Novimex,7,标准级,0.4,家具,椅子,158.0,小型企业,启东,江苏,华东,-0.1,10,0
"Stiletto 剪刀, 锯齿状",Stiletto,2,二级,0.0,办公用品,用品,95.0,公司,昆明,云南,西南,0.48,5,0
"Breville 微波炉, 白色",Breville,5,标准级,0.0,办公用品,器具,1399.0,小型企业,佳木斯,黑龙江,东北,0.07,9,0
"Avery 打孔机, 耐用",Avery,6,标准级,0.4,办公用品,装订机,82.33333333333333,小型企业,佳木斯,黑龙江,东北,-0.63,3,0
"Avery 打孔机, 耐用",Avery,6,标准级,0.4,办公用品,装订机,82.33333333333333,小型企业,佳木斯,黑龙江,东北,-0.63,3,0
"Kraft 外皮和封条, 红色",Kraft,5,标准级,0.0,办公用品,信封,112.0,公司,铁岭,辽宁,东北,0.25,7,0
"Ames 外皮和封条, 红色",Ames,5,标准级,0.0,办公用品,信封,103.71428571428571,公司,铁岭,辽宁,东北,0.43,3,0
"Stanley 记号笔, 混合尺寸",Stanley,4,标准级,0.0,办公用品,美术,118.5,公司,铁岭,辽宁,东北,0.34,5,0
"Binney & Smith 记号笔, 混合尺寸",Binney & Smith,4,标准级,0.0,办公用品,美术,127.25,公司,铁岭,辽宁,东北,0.4,5,0
"夏普 复印机, 彩色",夏普,2,二级,0.0,技术,复印机,1123.909090909091,消费者,庄河,辽宁,东北,0.4,3,0
"Hewlett 复印机, 彩色",Hewlett,1,一级,0.4,技术,复印机,742.3333333333334,消费者,庄河,辽宁,东北,-0.33,3,0
"惠普 复印机, 彩色",惠普,6,标准级,0.0,技术,复印机,1144.0,消费者,庄河,辽宁,东北,0.03,3,0
"罗技 闪存驱动器, 实惠",罗技,3,一级,0.4,技术,配件,85.4,消费者,庄河,辽宁,东北,-0.6,2,0
"Fiskars 开信刀, 蓝色",Fiskars,3,二级,0.0,办公用品,用品,130.33333333333334,消费者,庄河,辽宁,东北,0.22,4,0
"BIC 画布, 混合尺寸",BIC,5,标准级,0.0,办公用品,美术,265.5,消费者,庄河,辽宁,东北,0.22,1,0
"Deflect-O 相框, 耐用",Deflect-O,5,标准级,0.0,家具,用具,228.5,消费者,鸡西,黑龙江,东北,0.27,2,0
"Bush 墙角架, 黑色",Bush,4,标准级,0.0,家具,书架,585.0,小型企业,肇庆,广东,中南,0.33,3,0
"Rogers 锁柜, 蓝色",Rogers,5,标准级,0.0,办公用品,收纳具,987.5,小型企业,肇庆,广东,中南,0.37,7,0
"Fellowes 盒, 工业",Fellowes,2,二级,0.0,办公用品,收纳具,94.0,消费者,无锡,江苏,华东,0.24,4,0
"Fellowes 盒, 工业",Fellowes,2,二级,0.0,办公用品,收纳具,94.0,消费者,无锡,江苏,华东,0.24,4,0
"贝尔金 键盘, 回收",贝尔金,2,二级,0.4,技术,配件,228.71428571428572,消费者,无锡,江苏,华东,0.07,2,0
"罗技 键盘, 回收",罗技,4,标准级,0.0,技术,配件,328.0,消费者,无锡,江苏,华东,0.25,2,0
"Ibico 打孔机, 回收",Ibico,6,标准级,0.0,办公用品,装订机,144.0,小型企业,梧州,广西,中南,0.18,3,0
"Wilson Jones 打孔机, 回收",Wilson Jones,7,标准级,0.0,办公用品,装订机,132.25,小型企业,梧州,广西,中南,0.37,3,0
"Acco 打孔机, 回收",Acco,6,标准级,0.4,办公用品,装订机,85.28571428571429,小型企业,梧州,广西,中南,-0.03,3,0
"佳能 传真复印机, 每套两件",佳能,5,标准级,0.0,技术,复印机,893.0,小型企业,梧州,广西,中南,0.04,9,0
"Cuisinart 微波炉, 银色",Cuisinart,5,标准级,0.4,办公用品,器具,781.6666666666666,消费者,徐州,江苏,华东,-0.07,4,0
"Memorex 鼠标, 耐用",Memorex,2,二级,0.0,技术,配件,132.5,消费者,肃州,甘肃,西北,0.23,7,0
"Novimex 扶手椅, 每套两件",Novimex,4,标准级,0.4,家具,椅子,1289.0,消费者,肃州,甘肃,西北,-0.38,3,0
"苹果 信号增强器, 蓝色",苹果,3,二级,0.0,技术,电话,637.75,消费者,大庆,黑龙江,东北,0.46,1,0
"思科 信号增强器, 蓝色",思科,3,一级,0.4,技术,电话,425.1666666666667,消费者,大庆,黑龙江,东北,0.03,1,0
"Brother 无线传真机, 红色",Brother,3,一级,0.0,技术,复印机,1759.0,消费者,大庆,黑龙江,东北,0.18,1,0
"Bush 搁架, 金属",Bush,0,当日,0.0,家具,书架,796.6666666666666,公司,宜春,黑龙江,东北,0.5,7,0
"施乐 笔记本, 多色",施乐,3,二级,0.0,办公用品,纸张,129.66666666666666,公司,宜春,黑龙江,东北,0.06,2,0
"Novimex 凳子, 黑色",Novimex,6,标准级,0.0,家具,椅子,756.0,消费者,恒山,黑龙江,东北,0.19,4,0
"夏普 墨水, 数字化",夏普,3,一级,0.0,技术,复印机,579.0,消费者,恒山,黑龙江,东北,0.18,6,0
"Enermax 羊皮纸, 优质",Enermax,3,一级,0.0,办公用品,纸张,71.8,消费者,恒山,黑龙江,东北,0.36,5,0
"施乐 羊皮纸, 优质",施乐,2,一级,0.0,办公用品,纸张,62.0,消费者,恒山,黑龙江,东北,0.33,5,0
"Breville 冰箱, 银色",Breville,6,标准级,0.0,办公用品,器具,2427.0,消费者,恒山,黑龙江,东北,0.21,2,0
"Cuisinart 冰箱, 银色",Cuisinart,4,标准级,0.0,办公用品,器具,2318.5,消费者,恒山,黑龙江,东北,0.43,2,0
"三星 耳机, 蓝色",三星,7,标准级,0.0,技术,电话,341.6666666666667,小型企业,成都,四川,西南,0.1,6,0
"Stockwell 按钉, 金属",Stockwell,2,二级,0.0,办公用品,系固件,65.75,公司,大庆,黑龙江,东北,0.46,2,0
"Cardinal 装订机盖, 耐用",Cardinal,2,二级,0.0,办公用品,装订机,63.0,公司,大冶,湖北,中南,0.04,9,0
"Tenex 搁板, 金属",Tenex,3,一级,0.0,办公用品,收纳具,250.5,消费者,上海,上海,华东,0.4,11,0
"Sanford 荧光笔, 混合尺寸",Sanford,4,标准级,0.8,办公用品,美术,17.666666666666668,消费者,上海,上海,华东,-3.0,7,0
"SAFCO 凳子, 可调",SAFCO,4,标准级,0.4,家具,椅子,477.2,消费者,上海,上海,华东,-0.23,1,0
"Novimex 凳子, 可调",Novimex,7,标准级,0.1,家具,椅子,701.0,消费者,上海,上海,华东,0.39,1,0
"Stanley 钢笔, 蓝色",Stanley,1,一级,0.8,办公用品,美术,9.333333333333334,公司,南昌,江西,华东,-2.61,13,0
"Brother 传真机, 彩色",Brother,4,标准级,0.0,技术,复印机,1493.2857142857142,公司,南昌,江西,华东,0.42,3,0
"Novimex 凳子, 黑色",Novimex,4,标准级,0.0,家具,椅子,756.0,消费者,铜川,陕西,西北,0.19,3,0
"Tenex 闹钟, 耐用",Tenex,4,标准级,0.0,家具,用具,220.5,公司,太原,山西,华北,0.22,3,0
"Cardinal 装订机盖, 实惠",Cardinal,5,标准级,0.0,办公用品,装订机,56.0,消费者,济南,山东,华东,0.44,2,0
"Ibico 装订机盖, 实惠",Ibico,4,标准级,0.0,办公用品,装订机,63.5,消费者,济南,山东,华东,0.19,2,0
"Breville 烤面包机, 银色",Breville,4,标准级,0.0,办公用品,器具,361.5,消费者,济南,山东,华东,0.2,4,0
"Novimex 摇椅, 红色",Novimex,4,标准级,0.4,家具,椅子,368.0,消费者,济南,山东,华东,-0.17,3,0
"SAFCO 摇椅, 红色",SAFCO,5,标准级,0.1,家具,椅子,566.5714285714286,消费者,济南,山东,华东,0.19,3,0
"Avery 装订机, 实惠",Avery,6,标准级,0.4,办公用品,装订机,36.0,公司,邯郸,河北,华北,0.12,4,0
"Wilson Jones 装订机, 实惠",Wilson Jones,6,标准级,0.0,办公用品,装订机,60.666666666666664,公司,邯郸,河北,华北,0.22,4,0
"夏普 个人复印机, 数字化",夏普,1,一级,0.4,技术,复印机,335.0,公司,邯郸,河北,华北,-0.42,2,0
