brand,days,discount,category,sub_category,price,user_type,user_city,profit,sell_num,label
6,5,1,1,4,0,2,334008,0,1,0
52,6,0,1,14,0,2,334008,0,0,0
44,2,1,2,16,0,2,334008,0,2,0
37,4,0,2,16,0,2,334008,2,2,0
36,2,1,2,16,0,2,334008,0,2,0
34,6,1,1,10,0,2,222008,0,0,0
16,3,1,1,10,0,0,220000,0,0,0
45,4,1,1,10,0,0,220000,0,0,0
13,4,0,1,1,0,0,220000,2,1,0
1,4,1,1,1,0,0,220000,0,1,0
62,6,0,1,15,0,0,220000,0,0,0
51,0,0,1,15,0,1,334008,2,2,0
3,3,1,1,1,0,1,334008,0,0,0
59,4,1,2,9,2,0,331015,0,0,0
38,5,1,2,7,0,0,331015,0,0,0
30,2,0,1,1,0,0,331015,2,1,0
48,7,1,2,9,0,0,331015,0,0,0
27,3,2,1,14,0,1,110003,1,0,0
18,5,1,1,8,0,1,110003,0,2,0
57,6,1,2,9,0,0,663000,0,0,0
4,4,1,1,8,0,2,220000,0,0,0
67,7,0,1,10,0,0,332009,2,0,0
22,7,1,1,13,2,0,331016,0,2,0
52,6,1,1,14,0,1,330001,0,0,0
53,4,1,1,14,0,1,336003,0,2,0
43,5,0,1,14,0,1,336003,0,2,0
18,4,1,1,8,0,2,333000,0,0,0
4,7,1,1,8,0,2,333000,0,0,0
22,2,1,3,12,2,2,333000,0,0,0
20,0,1,3,12,2,2,333000,0,0,0
57,5,0,2,9,0,2,333000,0,2,0
6,5,1,3,12,0,0,112000,0,2,0
26,0,0,3,11,2,2,221009,2,0,0
65,2,0,3,11,2,2,221009,2,0,0
23,0,1,1,13,0,1,110003,0,2,0
10,6,1,1,6,0,2,552004,0,1,0
50,0,1,1,6,0,2,552004,0,1,0
27,5,1,1,14,0,2,552004,0,2,0
62,4,1,1,15,0,2,552004,0,0,0
11,6,1,2,7,1,0,330003,0,2,0
4,4,1,1,8,0,0,333000,0,0,0
13,4,1,1,8,0,0,333000,0,0,0
18,7,1,1,8,0,0,333000,0,0,0
39,2,1,1,6,0,1,113005,0,0,0
9,5,1,1,6,0,1,113005,0,0,0
28,1,2,1,14,0,2,222009,1,0,0
53,5,2,1,14,0,2,222009,1,0,0
10,1,1,1,6,0,2,222009,0,2,0
39,6,1,1,6,0,2,222009,0,2,0
40,5,1,1,8,0,0,220006,0,2,0
4,5,1,1,8,0,1,553003,0,0,0
29,2,1,1,8,0,1,553003,0,0,0
51,4,1,1,15,0,0,331005,0,0,0
2,2,1,1,1,0,0,331000,0,0,0
22,4,0,3,12,0,0,331000,2,0,0
16,2,1,1,10,0,0,331000,0,2,0
4,6,0,3,2,0,0,113006,2,1,0
4,4,1,3,2,0,0,113006,0,2,0
40,5,0,3,2,0,0,113006,0,2,0
25,1,1,3,2,0,0,113006,0,2,0
35,4,1,3,11,2,0,113006,0,0,0
40,2,0,3,2,2,0,113006,2,0,0
68,5,1,1,6,0,2,334009,0,2,0
50,0,1,1,6,0,2,334009,0,2,0
62,2,1,1,15,1,0,552006,0,0,0
18,6,1,3,2,0,0,552006,0,0,0
24,2,1,3,2,0,0,552006,0,0,0
52,5,1,1,14,0,0,330000,0,2,0
43,0,2,1,14,0,0,330000,1,2,0
49,5,0,3,11,0,0,330000,0,2,0
65,4,1,3,11,2,0,330000,0,2,0
26,5,1,3,11,2,0,330000,0,2,0
46,7,1,2,5,2,0,330000,0,1,0
10,6,1,1,6,0,0,220008,0,0,0
54,3,0,1,10,0,1,330009,2,0,0
54,3,1,1,10,0,0,336001,0,2,0
6,5,1,3,12,0,0,332014,0,1,0
4,5,1,1,8,0,0,330018,0,0,0
20,3,1,3,12,0,2,334002,0,0,0
14,4,1,1,3,0,2,334002,0,0,0
28,5,1,1,14,0,2,334002,0,0,0
60,2,1,1,3,0,0,332015,0,2,0
15,5,1,1,3,0,0,332015,0,2,0
37,4,1,2,16,2,2,112002,0,2,0
40,2,1,1,8,0,2,331003,0,0,0
13,1,1,1,8,0,2,331003,0,0,0
4,5,1,1,8,0,2,331003,0,0,0
56,5,1,1,4,0,2,551001,0,0,0
13,4,1,1,8,0,2,551001,0,0,0
6,4,1,1,4,0,0,221010,0,2,0
53,5,2,1,14,0,0,221010,1,2,0
28,0,0,1,14,0,0,221010,0,2,0
40,5,1,3,2,1,0,221010,0,0,0
15,5,1,1,3,0,0,221010,0,0,0
5,2,1,1,3,0,0,221010,0,0,0
7,4,1,2,5,2,0,221010,0,2,0
55,4,1,2,7,0,0,221010,0,2,0
38,6,1,2,7,0,0,221010,0,2,0
11,6,1,2,7,0,0,221010,0,2,0
14,2,1,1,3,0,2,334009,0,0,0
1,5,1,1,1,0,2,334009,0,0,0
2,6,0,1,1,0,2,334009,2,0,0
35,5,0,3,11,0,2,334009,0,0,0
59,4,0,2,9,2,2,334009,2,0,0
57,5,1,2,9,2,2,334009,0,0,0
14,5,0,2,9,0,2,334001,2,0,0
55,5,1,2,7,0,2,334001,0,0,0
19,6,1,1,4,0,2,334001,0,0,0
15,7,1,2,9,2,1,221011,0,2,0
48,4,1,2,9,2,1,221011,0,2,0
38,7,1,2,7,2,1,221011,0,0,0
64,4,1,1,3,0,0,331007,0,1,0
4,3,0,3,2,2,1,330008,0,0,0
21,2,1,1,13,0,0,331009,0,2,0
29,4,1,1,13,0,0,331009,0,2,0
19,1,0,1,4,0,0,334002,0,0,0
31,6,1,2,7,0,0,114004,0,2,0
40,6,1,3,2,0,0,550006,0,0,0
4,5,0,3,2,0,0,550006,2,0,0
41,5,1,1,13,0,0,550006,0,2,0
21,5,1,1,13,0,0,550006,0,2,0
14,5,1,1,3,0,0,331006,0,2,0
55,3,1,2,7,2,2,332010,0,0,0
27,3,1,1,14,0,2,550003,0,0,0
17,5,0,3,11,2,0,110004,2,2,0
57,2,0,2,9,0,0,110004,2,0,0
14,6,0,2,9,0,0,110004,2,0,0
48,6,1,2,9,0,0,110004,0,0,0
63,0,0,3,12,0,2,114005,2,0,0
18,5,1,3,2,1,2,114005,0,0,0
24,5,1,3,2,1,2,114005,0,0,0
18,5,1,3,2,0,0,331008,0,0,0
25,6,1,3,2,0,0,331008,0,0,0
47,5,0,2,5,2,0,331008,0,2,0
41,4,1,1,13,2,0,331008,0,2,0
22,2,1,1,13,2,0,331008,0,2,0
23,7,1,1,13,2,0,331008,0,2,0
60,6,1,1,3,0,0,220007,0,2,0
14,6,1,2,9,2,0,220007,0,0,0
6,4,1,1,4,0,1,220017,0,2,0
33,0,1,1,15,0,1,220017,0,2,0
61,4,1,1,15,0,1,220017,0,2,0
21,5,1,1,13,0,0,112000,0,0,0
41,0,1,1,13,0,0,112000,0,0,0
39,1,1,1,6,0,0,113006,0,0,0
11,5,1,2,7,1,0,336001,0,0,0
55,2,1,2,7,1,0,336001,0,0,0
11,5,1,2,7,1,0,336001,0,0,0
53,2,0,1,14,0,0,336001,0,0,0
52,2,1,1,14,0,0,336001,0,0,0
50,6,1,1,6,0,0,336001,0,0,0
22,5,1,3,12,0,0,336001,0,0,0
51,1,1,1,15,0,1,332011,0,0,0
67,0,1,1,10,0,2,662003,0,2,0
45,0,0,1,10,0,2,662003,0,2,0
41,4,1,1,13,2,2,331006,0,1,0
16,4,1,1,10,0,2,334004,0,0,0
6,3,1,3,12,0,0,553004,0,0,0
41,2,1,1,13,0,0,331017,0,0,0
41,2,1,1,13,0,0,331017,0,0,0
57,6,1,2,9,0,0,331017,0,0,0
13,4,0,1,1,0,2,551000,0,0,0
29,2,1,1,8,0,0,333002,0,0,0
40,3,1,1,8,0,0,333002,0,0,0
2,4,0,1,1,0,0,333002,2,0,0
1,5,0,1,1,0,0,333002,2,0,0
30,2,0,1,1,0,0,333002,2,0,0
3,6,1,1,1,0,0,333002,0,0,0
63,6,1,3,12,0,0,331000,0,2,0
20,2,1,3,12,0,0,331000,0,2,0
47,5,0,2,5,2,0,551000,2,0,0
1,4,1,1,1,0,1,550003,0,0,0
12,7,1,2,7,2,1,332016,0,0,0
11,2,0,2,7,0,1,332016,2,0,0
31,3,1,2,7,2,0,550007,0,2,0
12,4,1,2,7,2,0,550007,0,2,0
44,0,1,2,16,2,0,332009,0,0,0
46,2,0,2,5,2,0,332009,0,2,0
1,3,0,1,1,0,0,332009,2,0,0
13,4,1,1,1,0,0,332009,0,0,0
51,3,1,1,15,1,0,332009,0,0,0
14,5,0,2,9,0,1,553005,2,2,0
15,4,1,2,9,2,1,553005,0,2,0
24,5,1,3,2,2,0,335004,0,2,0
18,4,1,3,2,2,0,335004,0,2,0
18,4,1,3,2,0,0,335004,0,0,0
25,2,0,3,2,0,0,335004,2,0,0
40,3,1,3,2,0,0,335004,0,0,0
22,0,0,3,12,0,2,335000,2,2,0
6,4,1,3,12,0,2,335000,0,2,0
44,2,0,2,16,0,2,335000,0,2,0
58,6,0,2,16,0,2,335000,2,2,0
23,6,1,1,13,0,2,334000,0,0,0
23,7,1,3,12,0,0,330001,0,0,0
53,5,0,1,14,0,2,222000,0,1,0
13,4,1,1,8,0,0,333000,0,2,0
40,4,1,1,8,0,0,333000,0,2,0
24,3,1,3,2,2,0,333000,0,0,0
51,3,1,1,15,1,0,333000,0,1,0
62,4,1,1,15,1,0,333000,0,1,0
11,5,1,2,7,0,0,333000,0,2,0
27,2,1,1,14,0,0,333000,0,0,0
62,2,1,1,15,0,1,220018,0,1,0
18,2,1,3,2,2,1,330001,0,2,0
40,4,1,3,2,2,1,330001,0,2,0
51,2,0,1,15,0,0,222000,0,0,0
9,2,1,1,6,0,0,333000,0,0,0
39,5,1,1,6,0,0,333000,0,0,0
52,4,1,1,14,0,0,333000,0,0,0
43,4,1,1,14,0,0,333000,0,0,0
28,4,2,1,14,0,0,333000,1,0,0
60,4,1,1,3,0,2,660000,0,0,0
67,2,1,1,10,0,2,660000,0,1,0
51,4,1,1,15,1,2,331018,0,0,0
13,7,1,1,8,0,0,660000,0,0,0
22,5,1,3,12,0,0,331008,0,0,0
34,6,1,1,10,0,0,331008,0,2,0
27,6,0,1,14,0,0,331008,0,2,0
52,2,1,1,14,0,0,331008,0,2,0
17,4,1,3,11,2,0,331008,0,2,0
38,5,1,2,7,2,2,550007,0,0,0
29,2,1,1,13,0,2,550007,0,2,0
21,6,1,1,13,0,2,550007,0,2,0
45,4,0,1,10,0,2,331019,0,0,0
12,2,0,2,7,0,0,332016,2,0,0
34,2,1,1,10,0,2,330010,0,0,0
67,2,0,1,10,0,2,330010,0,0,0
13,4,0,1,1,0,1,334010,2,2,0
2,4,1,1,1,0,1,334010,0,2,0
3,4,1,1,1,0,1,334010,0,2,0
6,2,1,1,4,0,0,335005,0,1,0
66,4,1,1,15,0,1,330004,0,0,0
61,4,1,1,15,0,1,330004,0,0,0
4,6,1,3,2,2,0,550003,0,0,0
40,6,1,3,2,2,0,550003,0,0,0
48,5,1,2,9,0,0,550003,0,1,0
53,5,0,1,14,0,0,336000,2,2,0
28,5,1,1,14,0,0,336000,0,2,0
25,2,0,3,2,0,2,331020,2,0,0
40,5,1,3,2,0,2,331020,0,0,0
24,5,1,3,2,0,2,331020,0,0,0
2,4,1,1,1,0,2,331020,0,0,0
25,2,0,3,2,0,2,331020,2,2,0
24,5,1,3,2,0,2,331020,0,2,0
40,3,1,3,2,0,2,331020,0,2,0
39,3,1,1,6,0,2,331020,0,0,0
10,2,1,1,6,0,2,331020,0,0,0
54,6,1,1,10,0,2,331020,0,2,0
31,7,1,2,7,2,2,331020,0,1,0
17,2,1,3,11,2,0,110000,0,0,0
7,5,0,2,5,2,0,110000,0,2,0
26,2,0,3,11,2,0,332010,2,2,0
28,6,1,1,14,0,1,331021,0,2,0
27,3,0,1,14,0,1,331021,2,2,0
18,4,1,1,8,0,1,331021,0,0,0
29,6,1,1,8,0,1,331021,0,0,0
40,0,1,1,8,0,1,331021,0,0,0
26,2,0,3,11,2,1,331021,2,0,0
5,2,1,1,3,0,1,330001,0,2,0
13,5,1,1,1,0,1,330001,0,0,0
43,2,1,1,14,0,1,334001,0,1,0
52,5,1,1,14,0,1,334001,0,1,0
53,3,0,1,14,0,1,334001,0,1,0
6,4,1,3,12,2,2,332002,0,2,0
20,2,1,3,12,2,2,332002,0,2,0
4,5,1,3,2,1,2,332002,0,0,0
13,4,1,1,1,0,2,332012,0,0,0
30,5,1,1,1,0,0,331022,0,0,0
30,0,1,1,1,0,0,331022,0,2,0
1,6,0,1,1,0,2,662001,2,0,0
40,4,1,3,2,2,2,222010,0,0,0
24,6,1,3,2,2,0,335003,0,0,0
18,6,0,3,2,0,0,335003,0,0,0
41,4,1,1,13,2,1,220008,0,0,0
29,2,1,1,13,2,1,220008,0,0,0
27,4,2,1,14,0,0,112003,1,0,0
41,2,1,1,13,2,1,220019,0,2,0
29,4,1,1,13,2,1,220019,0,2,0
56,6,0,1,4,0,1,111002,2,0,0
24,4,1,3,2,2,1,111002,0,0,0
23,5,1,3,12,0,2,112000,0,0,0
6,7,0,3,12,0,2,112000,2,0,0
65,2,1,3,11,1,2,112000,0,2,0
11,5,1,2,7,0,0,333000,0,2,0
22,2,1,3,12,0,0,336004,0,0,0
53,2,0,1,14,0,0,332007,0,0,0
18,6,1,1,8,0,0,332007,0,2,0
13,3,1,1,8,0,0,332007,0,2,0
29,4,1,1,8,0,0,332007,0,2,0
40,4,1,1,8,0,0,332007,0,2,0
6,4,0,1,4,0,0,332007,2,0,0
19,0,0,1,4,0,0,332007,0,0,0
3,0,0,1,1,0,2,331015,0,2,0
3,0,0,1,1,0,2,331015,0,2,0
2,4,1,1,1,0,2,331015,0,2,0
57,0,0,2,9,0,2,331015,2,2,0
48,2,1,2,9,2,2,331015,0,2,0
61,4,0,1,15,0,2,330011,2,0,0
15,5,1,2,9,0,0,332011,0,0,0
29,6,1,1,13,0,0,332011,0,0,0
21,5,1,1,13,0,0,332011,0,0,0
6,7,1,3,12,0,0,222017,0,0,0
20,6,1,3,12,0,0,222017,0,0,0
30,4,0,1,1,0,0,222017,2,0,0
2,5,1,1,1,0,0,222017,0,0,0
1,6,1,1,1,0,0,222017,0,0,0
6,0,1,3,12,0,2,332013,0,2,0
47,4,1,2,5,2,2,332013,0,2,0
3,5,1,1,1,0,2,220003,0,2,0
23,1,1,1,13,2,2,664000,0,0,0
65,2,1,3,11,1,2,331016,0,0,0
4,4,1,3,2,0,2,331016,0,0,0
6,4,1,3,12,2,0,334002,0,2,0
38,2,0,2,7,1,2,220020,0,2,0
31,6,1,2,7,1,2,220020,0,2,0
64,5,1,1,3,0,0,335004,0,2,0
60,7,1,1,3,0,0,335004,0,2,0
20,2,1,3,12,0,1,222002,0,0,0
54,4,0,1,10,0,1,333003,2,0,0
24,4,1,3,2,0,0,333001,0,1,0
40,5,1,3,2,0,0,333001,0,0,0
49,2,0,3,11,2,0,221001,2,0,0
42,3,1,1,4,0,0,221001,0,2,0
6,7,0,1,4,0,0,221001,2,2,0
65,5,0,3,11,0,0,332008,2,0,0
17,5,1,3,11,2,0,332008,0,0,0
55,5,0,2,7,0,1,222011,2,2,0
19,6,1,1,4,0,0,550003,0,0,0
15,7,1,1,3,0,0,111000,0,2,0
29,4,1,1,13,0,2,113000,0,0,0
41,0,1,1,13,0,2,113000,0,0,0
40,4,1,1,8,0,2,113000,0,0,0
4,3,1,1,8,0,2,113000,0,0,0
40,4,1,1,8,0,2,113000,0,0,0
13,4,1,1,8,0,2,113000,0,0,0
33,2,1,1,15,0,0,221009,0,1,0
66,5,1,1,15,0,0,221009,0,1,0
2,6,0,1,1,0,0,111000,2,0,0
30,2,1,1,1,0,0,111000,0,0,0
1,5,1,1,1,0,0,111000,0,0,0
21,5,1,1,13,2,2,551000,0,1,0
4,6,1,1,8,0,2,551000,0,0,0
58,1,1,2,16,2,1,333000,0,2,0
8,6,1,2,5,1,2,336005,0,0,0
15,2,1,1,3,0,0,662000,0,0,0
4,6,1,1,8,0,1,331005,0,0,0
49,6,1,3,11,2,1,331005,0,2,0
65,4,1,3,11,2,1,331005,0,2,0
35,2,1,3,11,2,1,331005,0,2,0
55,6,1,2,7,0,1,331005,0,0,0
10,4,1,1,6,0,0,334002,0,0,0
18,4,1,1,8,0,0,551000,0,2,0
13,0,1,1,8,0,0,551000,0,2,0
60,4,1,1,3,0,0,330012,0,0,0
25,2,0,3,2,0,0,333004,0,0,0
26,5,0,3,11,0,0,335006,2,0,0
68,6,1,1,6,0,1,112001,0,0,0
4,4,1,3,2,2,2,222001,0,2,0
48,5,1,2,9,2,0,550003,0,0,0
15,4,1,2,9,2,0,550003,0,0,0
33,4,1,1,15,0,0,332014,0,0,0
62,5,0,1,15,1,0,332014,0,0,0
33,5,0,1,15,1,0,332014,2,0,0
31,2,1,2,7,2,0,332014,0,2,0
67,4,1,1,10,0,0,222000,0,2,0
40,0,1,3,2,0,0,221009,0,2,0
18,4,1,3,2,0,0,221009,0,2,0
7,4,0,2,5,2,2,220021,0,0,0
16,2,1,1,10,0,0,550003,0,0,0
16,3,0,1,10,0,0,330001,2,0,0
43,3,2,1,14,0,0,334011,1,0,0
8,4,1,2,5,2,0,332008,0,2,0
46,2,1,2,5,2,0,332008,0,2,0
18,2,1,1,8,0,0,332008,0,2,0
13,5,1,1,8,0,0,332008,0,2,0
4,5,1,1,8,0,0,332008,0,2,0
40,5,1,1,8,0,0,332008,0,2,0
29,5,1,1,13,2,0,331017,0,0,0
22,4,1,1,13,0,0,331017,0,2,0
41,0,1,1,13,0,0,331017,0,2,0
67,2,0,1,10,0,2,331018,2,2,0
54,6,1,1,10,0,2,331018,0,2,0
34,0,1,1,10,0,2,331018,0,2,0
69,2,1,2,16,2,2,331018,0,0,0
2,6,0,1,1,0,0,550000,2,0,0
24,5,1,3,2,0,0,550000,0,0,0
6,5,0,1,4,0,2,331006,2,0,0
52,2,2,1,14,0,1,113002,2,0,0
43,4,1,1,14,0,1,113002,0,0,0
57,6,1,2,9,0,2,222012,0,1,0
25,6,0,3,2,0,1,335001,2,0,0
40,6,0,3,2,0,1,335001,0,0,0
4,5,1,3,2,0,1,335001,0,0,0
15,7,1,2,9,2,1,335001,0,2,0
14,4,1,2,9,2,1,335001,0,2,0
40,2,1,1,8,0,1,335001,0,1,0
6,4,1,3,12,0,1,220023,0,0,0
1,5,1,1,1,0,0,220002,0,2,0
18,4,1,1,8,0,1,331005,0,0,0
15,4,1,2,9,0,1,331005,0,0,0
48,4,0,2,9,0,1,331005,0,0,0
18,2,1,1,8,0,0,220007,0,1,0
7,4,1,2,5,1,0,220000,0,2,0
46,3,1,2,5,2,1,332000,0,0,0
14,3,1,1,3,0,1,332000,0,0,0
48,1,1,2,9,0,1,332000,0,0,0
59,3,0,2,9,0,1,332000,0,0,0
16,5,1,1,10,0,1,220000,0,2,0
34,4,0,1,10,0,1,220000,2,2,0
29,5,1,1,13,0,0,334004,0,2,0
14,6,1,2,9,2,2,332019,0,2,0
23,3,1,3,12,2,1,331022,0,1,0
6,7,1,3,12,2,1,331022,0,1,0
40,5,1,1,8,0,1,331022,0,0,0
68,5,1,1,6,0,0,334002,0,0,0
4,5,1,1,8,0,2,331000,0,0,0
18,5,1,1,8,0,2,331000,0,0,0
2,2,1,1,1,0,2,331000,0,0,0
2,2,1,1,1,0,2,331000,0,0,0
67,4,1,1,10,0,2,331000,0,2,0
1,3,1,1,1,0,2,221013,0,2,0
30,2,1,1,1,0,2,221013,0,2,0
24,5,1,3,2,0,2,221013,0,2,0
40,7,1,3,2,0,2,221013,0,2,0
18,4,1,3,2,0,2,221013,2,2,0
4,5,1,1,8,0,0,334003,0,0,0
2,3,1,1,1,0,0,330008,0,0,0
1,3,1,1,1,0,0,330008,0,0,0
2,6,1,1,1,0,1,114001,0,2,0
65,7,1,3,11,1,0,114006,0,2,0
57,7,1,2,9,2,2,331020,0,2,0
13,4,1,1,1,0,2,331020,0,0,0
61,4,0,1,15,0,2,113005,2,0,0
36,6,1,2,16,2,0,334003,0,1,0
56,0,1,1,4,0,2,330008,0,1,0
41,2,1,1,13,0,2,330008,0,1,0
68,5,1,1,6,0,2,330008,0,2,0
68,6,1,1,6,0,0,221013,0,0,0
16,1,1,1,10,0,0,221013,0,1,0
34,4,1,1,10,0,0,221013,0,1,0
25,5,1,3,2,0,0,220024,0,0,0
21,4,1,1,13,2,0,660000,0,0,0
22,1,1,1,13,2,0,660000,0,0,0
17,3,1,3,11,1,2,331023,0,0,0
20,5,0,3,12,0,2,331023,0,2,0
14,6,1,1,3,0,2,331023,0,1,0
53,3,1,1,14,0,0,336000,0,0,0
28,5,2,1,14,0,0,336000,1,0,0
5,0,1,1,3,0,0,336000,0,0,0
14,5,1,1,3,0,0,336000,0,0,0
69,4,1,2,16,2,0,331007,0,0,0
58,6,1,2,16,2,0,331007,0,0,0
17,6,1,3,11,2,2,552001,0,0,0
18,5,1,1,8,0,1,332005,0,2,0
29,2,1,1,8,0,1,332005,0,0,0
2,4,1,1,1,0,1,332005,0,0,0
30,5,0,1,1,0,1,332005,2,0,0
3,2,1,1,1,0,0,333000,0,0,0
4,2,1,1,8,0,0,333000,0,0,0
19,2,1,1,4,0,0,333000,0,0,0
54,6,0,1,10,0,0,335002,2,1,0
4,7,1,1,8,0,0,336001,0,0,0
42,2,1,1,4,0,1,331024,0,0,0
6,4,1,1,4,0,1,331024,0,0,0
66,5,1,1,15,2,0,222000,0,1,0
61,5,0,1,15,2,0,222000,2,1,0
61,5,0,1,15,2,0,222000,2,1,0
40,2,1,3,2,0,0,222000,0,1,0
19,3,0,1,4,0,0,222000,2,0,0
33,6,1,1,15,1,0,222000,0,0,0
8,6,0,2,5,2,0,331000,0,0,0
8,6,0,2,5,2,0,331000,0,0,0
55,4,1,2,7,2,2,222010,0,0,0
11,6,1,2,7,2,2,222010,0,0,0
24,4,1,3,2,1,1,332019,0,0,0
33,5,1,1,15,0,1,332019,0,0,0
66,1,1,1,15,0,1,332019,0,0,0
19,4,0,1,4,0,1,332019,2,0,0
5,3,1,1,3,0,1,332019,0,0,0
1,4,0,1,1,0,1,332019,2,0,0
30,5,1,1,1,0,0,335005,0,0,0
1,3,0,1,1,0,0,335005,2,0,0
51,5,1,1,15,0,0,332013,0,0,0
48,4,1,2,9,2,0,331019,0,2,0
14,1,0,2,9,0,0,331019,2,2,0
15,6,0,2,9,0,0,331019,0,2,0
30,4,0,1,1,0,0,332019,2,0,0
23,2,1,1,13,0,1,333000,0,0,0
25,4,1,3,2,1,0,660004,0,2,0
24,5,1,3,2,1,0,660004,0,2,0
51,5,1,1,15,0,0,660004,0,0,0
13,2,1,1,1,0,2,333000,0,1,0
2,3,0,1,1,0,2,333000,2,1,0
3,6,1,1,1,0,2,333000,0,1,0
15,3,1,1,3,0,2,333000,0,0,0
40,4,0,3,2,0,2,333000,2,0,0
24,6,1,3,2,1,0,333000,0,0,0
25,4,1,3,2,1,0,333000,0,0,0
3,4,1,1,1,0,2,664001,0,1,0
30,4,0,1,1,0,0,110005,0,0,0
9,4,1,1,6,0,2,220009,0,2,0
17,2,1,3,11,1,2,111000,0,0,0
4,4,0,3,2,0,2,111000,2,0,0
20,2,1,3,12,0,0,333001,0,0,0
41,6,1,1,13,2,0,334012,0,0,0
8,4,1,2,5,2,0,334012,0,0,0
45,4,1,1,10,0,0,334012,0,2,0
54,0,0,1,10,0,0,334012,2,2,0
24,5,1,3,2,2,1,550003,0,0,0
25,6,1,3,2,2,1,550003,0,0,0
23,6,1,1,13,2,0,110006,0,2,0
33,4,0,1,15,0,0,110006,2,2,0
61,7,1,1,15,0,0,110006,0,2,0
25,6,1,3,2,0,2,220010,0,2,0
15,4,1,1,3,0,0,112000,0,1,0
53,5,2,1,14,0,0,333005,1,1,0
17,5,0,3,11,2,0,333005,2,2,0
65,6,0,3,11,2,0,333005,2,2,0
31,3,0,2,7,0,2,114007,0,0,0
32,5,0,2,5,2,2,114007,2,0,0
46,6,1,2,5,2,2,114007,0,0,0
32,5,0,2,5,2,2,114007,2,0,0
13,6,1,1,8,0,2,222002,0,2,0
15,6,1,1,3,0,0,330002,0,2,0
5,5,1,1,3,0,0,332016,0,2,0
27,6,0,1,14,0,0,332016,2,1,0
49,4,1,3,11,1,0,552006,0,2,0
35,2,0,3,11,2,0,552006,2,0,0
55,4,0,2,7,0,0,552006,2,1,0
11,0,1,2,7,2,0,552006,0,1,0
23,2,1,3,12,0,0,332013,0,2,0
20,3,1,3,12,0,0,332013,0,2,0
6,4,1,3,12,0,1,335004,0,0,0
63,6,1,3,12,2,1,335004,0,2,0
6,4,1,3,12,2,1,335004,0,2,0
15,5,1,1,3,0,2,332019,0,0,0
60,4,1,1,3,0,0,331016,0,1,0
14,2,1,1,3,0,0,331016,0,1,0
29,6,1,1,13,0,1,335002,0,2,0
21,4,1,1,13,0,1,335002,0,2,0
18,4,1,1,8,0,0,331008,0,0,0
7,3,1,2,5,2,0,331008,0,1,0
32,4,1,2,5,2,0,331008,0,1,0
62,6,1,1,15,1,2,222000,0,2,0
47,0,1,2,5,2,0,330001,0,1,0
23,4,1,1,13,0,2,551000,0,1,0
24,2,1,3,2,0,2,551000,0,0,0
25,5,1,3,2,0,2,551000,0,0,0
12,4,1,2,7,2,2,551000,0,1,0
12,4,1,2,7,2,2,551000,0,1,0
60,3,1,1,3,0,0,113004,0,0,0
59,3,1,2,9,0,0,334007,0,1,0
67,5,1,1,10,0,1,552002,0,2,0
33,2,1,1,15,1,1,660005,0,1,0
21,6,1,1,13,0,1,660005,0,1,0
51,5,1,1,15,0,0,660000,0,0,0
35,2,1,3,11,2,0,222000,0,0,0
55,6,1,2,7,0,2,553003,0,0,0
65,0,1,3,11,2,2,330002,0,0,0
22,2,1,1,13,0,0,550007,0,0,0
62,2,1,1,15,0,2,334008,0,0,0
38,5,1,2,7,2,0,330001,0,0,0
22,6,1,1,13,2,0,222000,0,0,0
41,4,1,1,13,2,0,222000,0,0,0
22,6,1,1,13,2,0,222000,0,0,0
23,6,1,1,13,2,0,222000,0,0,0
25,2,0,3,2,2,0,222000,0,0,0
15,6,1,1,3,0,0,222000,0,0,0
71,5,2,3,17,2,0,330000,2,0,0
55,6,0,2,7,0,2,662000,2,2,0
50,3,1,1,6,0,0,334010,0,0,0
9,4,1,1,6,0,0,334010,0,0,0
18,6,1,1,8,0,2,331016,0,2,0
9,0,1,1,6,0,2,331016,0,0,0
42,2,0,1,4,0,2,331016,2,2,0
56,5,0,1,4,0,2,331016,2,2,0
69,6,1,2,16,0,2,331016,0,0,0
13,2,1,1,1,0,0,222017,0,1,0
1,2,1,1,1,0,0,222017,0,1,0
27,4,0,1,14,0,0,222017,0,0,0
15,6,1,1,3,0,2,330006,0,2,0
60,4,1,1,3,0,1,331020,0,2,0
5,2,1,1,3,0,1,331020,0,2,0
64,4,1,1,3,0,0,111000,0,2,0
15,4,1,1,3,0,0,111000,0,2,0
23,0,1,1,13,2,1,222010,0,0,0
30,3,1,1,1,0,0,110004,0,0,0
46,7,0,2,5,2,0,331006,2,0,0
47,2,1,2,5,1,0,331006,0,0,0
9,6,1,1,6,0,0,331016,0,0,0
40,0,1,3,2,0,0,331006,0,2,0
10,5,1,1,6,0,0,331025,0,0,0
56,5,1,1,4,0,1,331017,0,2,0
35,2,0,3,11,2,2,114001,2,2,0
49,4,1,3,11,1,2,114001,0,2,0
45,6,1,1,10,0,1,334013,0,0,0
24,2,1,3,2,2,0,335000,0,2,0
4,3,1,3,2,2,0,335000,0,2,0
4,2,1,3,2,0,1,332006,0,0,0
39,2,1,1,6,0,1,332006,0,2,0
11,7,1,2,7,0,0,553006,0,2,0
1,4,1,1,1,0,0,220004,0,2,0
39,0,1,1,6,0,2,330001,0,0,0
30,4,1,1,1,0,0,334000,0,1,0
21,6,1,1,13,2,0,331016,0,2,0
30,4,0,1,1,0,0,331016,0,0,0
15,6,1,2,9,0,0,662002,0,0,0
